------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|          |   eval  |      0.9277  |     0.9873  |   0.9360  |       0.9360  |              4.7227  |
------------------------------------------------------------------------------------------------------
|       5  |      0  |      1.4404  |     0.7188  |   0.6767  |               |              0.4170  |
|          |      1  |      1.2568  |     0.8125  |   0.7714  |               |              0.8330  |
|          |      2  |      1.2383  |     0.8213  |   0.8085  |               |              1.2504  |
|          |      3  |      1.1602  |     0.8613  |   0.8338  |               |              1.6318  |
|          |      4  |      1.1621  |     0.8486  |   0.8058  |               |              2.0160  |
|          |      5  |      1.1094  |     0.8779  |   0.8204  |               |              2.3973  |
|          |      6  |      1.0879  |     0.8965  |   0.8418  |               |              2.7794  |
|          |      7  |      1.0635  |     0.9150  |   0.8737  |               |              3.1625  |
|          |      8  |      1.0078  |     0.9473  |   0.9019  |               |              3.5441  |
|          |      9  |      1.0039  |     0.9395  |   0.9243  |               |              3.9284  |
|          |     10  |      0.9541  |     0.9727  |   0.9256  |               |              4.3101  |
|          |     11  |      0.9316  |     0.9795  |   0.9375  |               |              4.6921  |
|          |   eval  |      0.9316  |     0.9795  |   0.9375  |       0.9375  |              4.7204  |
------------------------------------------------------------------------------------------------------
|       6  |      0  |      1.4434  |     0.7041  |   0.6814  |               |              0.5038  |
|          |      1  |      1.2549  |     0.8184  |   0.7231  |               |              0.9205  |
|          |      2  |      1.2295  |     0.8184  |   0.7696  |               |              1.3387  |
|          |      3  |      1.2197  |     0.8213  |   0.7919  |               |              1.7210  |
|          |      4  |      1.1367  |     0.8760  |   0.8325  |               |              2.1035  |
|          |      5  |      1.1055  |     0.8906  |   0.8583  |               |              2.4854  |
|          |      6  |      1.0752  |     0.8936  |   0.8588  |               |              2.8675  |
|          |      7  |      1.0928  |     0.8945  |   0.8441  |               |              3.2507  |
|          |      8  |      1.0352  |     0.9199  |   0.8945  |               |              3.6320  |
|          |      9  |      0.9941  |     0.9531  |   0.9189  |               |              4.0148  |
|          |     10  |      0.9541  |     0.9717  |   0.9276  |               |              4.3958  |
|          |     11  |      0.9238  |     0.9863  |   0.9357  |               |              4.7783  |
|          |   eval  |      0.9238  |     0.9863  |   0.9357  |       0.9357  |              4.8067  |
------------------------------------------------------------------------------------------------------
|       7  |      0  |      1.4209  |     0.7158  |   0.6646  |               |              0.5102  |
|          |      1  |      1.2383  |     0.8252  |   0.7137  |               |              0.9270  |
|          |      2  |      1.2256  |     0.8262  |   0.7831  |               |              1.3451  |
|          |      3  |      1.1484  |     0.8613  |   0.8135  |               |              1.7274  |
|          |      4  |      1.1533  |     0.8652  |   0.8396  |               |              2.1095  |
|          |      5  |      1.1162  |     0.8848  |   0.8407  |               |              2.4916  |
|          |      6  |      1.0869  |     0.8936  |   0.8453  |               |              2.8741  |
|          |      7  |      1.0801  |     0.8936  |   0.8468  |               |              3.2557  |
|          |      8  |      1.0000  |     0.9531  |   0.8979  |               |              3.6387  |
|          |      9  |      1.0098  |     0.9326  |   0.9240  |               |              4.0221  |
|          |     10  |      0.9570  |     0.9688  |   0.9244  |               |              4.4037  |
|          |     11  |      0.9282  |     0.9854  |   0.9351  |               |              4.7879  |
|          |   eval  |      0.9282  |     0.9854  |   0.9351  |       0.9351  |              4.8162  |
------------------------------------------------------------------------------------------------------
|       8  |      0  |      1.4004  |     0.7344  |   0.6805  |               |              0.5070  |
|          |      1  |      1.3164  |     0.7607  |   0.4647  |               |              0.9221  |
|          |      2  |      1.2266  |     0.8320  |   0.7953  |               |              1.3396  |
|          |      3  |      1.1914  |     0.8369  |   0.6509  |               |              1.7215  |
|          |      4  |      1.1123  |     0.8848  |   0.8182  |               |              2.1044  |
|          |      5  |      1.1211  |     0.8799  |   0.7621  |               |              2.4866  |
|          |      6  |      1.0762  |     0.8994  |   0.8752  |               |              2.8699  |
|          |      7  |      1.0703  |     0.9092  |   0.8629  |               |              3.2529  |
|          |      8  |      1.0205  |     0.9355  |   0.8930  |               |              3.6337  |
|          |      9  |      1.0117  |     0.9395  |   0.9199  |               |              4.0182  |
|          |     10  |      0.9614  |     0.9668  |   0.9191  |               |              4.3997  |
|          |     11  |      0.9194  |     0.9893  |   0.9330  |               |              4.7831  |
|          |   eval  |      0.9194  |     0.9893  |   0.9330  |       0.9330  |              4.8117  |
------------------------------------------------------------------------------------------------------
|       9  |      0  |      1.4434  |     0.6914  |   0.6382  |               |              0.5057  |
|          |      1  |      1.2490  |     0.8154  |   0.7861  |               |              0.9226  |
|          |      2  |      1.2568  |     0.8096  |   0.7098  |               |              1.3401  |
|          |      3  |      1.1689  |     0.8516  |   0.8086  |               |              1.7228  |
|          |      4  |      1.1221  |     0.8721  |   0.8542  |               |              2.1063  |
|          |      5  |      1.1045  |     0.8838  |   0.8504  |               |              2.4894  |
|          |      6  |      1.0723  |     0.8994  |   0.8677  |               |              2.8710  |
|          |      7  |      1.0732  |     0.9004  |   0.8707  |               |              3.2550  |
|          |      8  |      1.0195  |     0.9336  |   0.9002  |               |              3.6369  |
|          |      9  |      0.9980  |     0.9365  |   0.9213  |               |              4.0208  |
|          |     10  |      0.9463  |     0.9727  |   0.9287  |               |              4.4041  |
|          |     11  |      0.9214  |     0.9912  |   0.9346  |               |              4.7867  |
|          |   eval  |      0.9214  |     0.9912  |   0.9346  |       0.9346  |              4.8152  |
------------------------------------------------------------------------------------------------------
Mean: 0.9353    Std: 0.0013
/workspace/ese-3060-project/logs/bc2a7d2f-1ea1-4de7-b3fc-dc9d81af56a8/log.pt
