------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
------------------------------------------------------------------------------------------------------
|       3  |      0  |      1.4609  |     0.6895  |   0.6340  |               |              0.4899  |
|          |      1  |      1.2812  |     0.8057  |   0.6386  |               |              0.9050  |
|          |      2  |      1.2334  |     0.8135  |   0.7893  |               |              1.3202  |
|          |      3  |      1.1641  |     0.8652  |   0.8392  |               |              1.7021  |
|          |      4  |      1.1465  |     0.8516  |   0.7973  |               |              2.0852  |
|          |      5  |      1.1123  |     0.8809  |   0.8348  |               |              2.4683  |
|          |      6  |      1.0869  |     0.8896  |   0.8632  |               |              2.8507  |
|          |      7  |      1.0596  |     0.9160  |   0.8933  |               |              3.2341  |
|          |      8  |      1.0166  |     0.9258  |   0.8925  |               |              3.6160  |
|          |      9  |      1.0127  |     0.9404  |   0.9251  |               |              3.9986  |
|          |     10  |      0.9590  |     0.9688  |   0.9188  |               |              4.3812  |
|          |     11  |      0.9346  |     0.9775  |   0.9361  |               |              4.7630  |
|          |   eval  |      0.9346  |     0.9775  |   0.9361  |       0.9418  |              4.9312  |
------------------------------------------------------------------------------------------------------
|       4  |      0  |      1.4355  |     0.7070  |   0.6295  |               |              0.5074  |
|          |      1  |      1.2520  |     0.8271  |   0.7584  |               |              0.9214  |
|          |      2  |      1.2471  |     0.8086  |   0.7963  |               |              1.3410  |
|          |      3  |      1.1982  |     0.8301  |   0.7349  |               |              1.7248  |
|          |      4  |      1.1514  |     0.8564  |   0.8454  |               |              2.1063  |
|          |      5  |      1.1113  |     0.8809  |   0.8690  |               |              2.4896  |
|          |      6  |      1.0840  |     0.9014  |   0.8663  |               |              2.8725  |
|          |      7  |      1.0635  |     0.9160  |   0.8878  |               |              3.2561  |
|          |      8  |      1.0312  |     0.9307  |   0.8954  |               |              3.6391  |
|          |      9  |      0.9971  |     0.9453  |   0.9259  |               |              4.0209  |
|          |     10  |      0.9639  |     0.9629  |   0.9260  |               |              4.4039  |
|          |     11  |      0.9277  |     0.9873  |   0.9360  |               |              4.7871  |
|          |   eval  |      0.9277  |     0.9873  |   0.9360  |       0.9422  |              4.9555  |
------------------------------------------------------------------------------------------------------
|       5  |      0  |      1.4404  |     0.7188  |   0.6767  |               |              0.4955  |
|          |      1  |      1.2568  |     0.8125  |   0.7714  |               |              0.9084  |
|          |      2  |      1.2383  |     0.8213  |   0.8085  |               |              1.3274  |
|          |      3  |      1.1602  |     0.8613  |   0.8338  |               |              1.7090  |
|          |      4  |      1.1621  |     0.8486  |   0.8058  |               |              2.0930  |
|          |      5  |      1.1094  |     0.8779  |   0.8204  |               |              2.4741  |
|          |      6  |      1.0879  |     0.8965  |   0.8418  |               |              2.8566  |
|          |      7  |      1.0635  |     0.9150  |   0.8737  |               |              3.2397  |
|          |      8  |      1.0078  |     0.9473  |   0.9019  |               |              3.6206  |
|          |      9  |      1.0039  |     0.9395  |   0.9243  |               |              4.0058  |
|          |     10  |      0.9541  |     0.9727  |   0.9256  |               |              4.3865  |
|          |     11  |      0.9316  |     0.9795  |   0.9375  |               |              4.7709  |
|          |   eval  |      0.9316  |     0.9795  |   0.9375  |       0.9458  |              4.9416  |
------------------------------------------------------------------------------------------------------
|       6  |      0  |      1.4434  |     0.7041  |   0.6814  |               |              0.4977  |
|          |      1  |      1.2549  |     0.8184  |   0.7231  |               |              0.9114  |
|          |      2  |      1.2295  |     0.8184  |   0.7696  |               |              1.3277  |
|          |      3  |      1.2197  |     0.8213  |   0.7919  |               |              1.7090  |
|          |      4  |      1.1367  |     0.8760  |   0.8325  |               |              2.0939  |
|          |      5  |      1.1055  |     0.8906  |   0.8583  |               |              2.4755  |
|          |      6  |      1.0752  |     0.8936  |   0.8588  |               |              2.8586  |
|          |      7  |      1.0928  |     0.8945  |   0.8441  |               |              3.2422  |
|          |      8  |      1.0352  |     0.9199  |   0.8945  |               |              3.6227  |
|          |      9  |      0.9941  |     0.9531  |   0.9189  |               |              4.0074  |
|          |     10  |      0.9541  |     0.9717  |   0.9276  |               |              4.3897  |
|          |     11  |      0.9238  |     0.9863  |   0.9357  |               |              4.7735  |
|          |   eval  |      0.9238  |     0.9863  |   0.9357  |       0.9420  |              4.9443  |
------------------------------------------------------------------------------------------------------
|       7  |      0  |      1.4209  |     0.7158  |   0.6646  |               |              0.5033  |
|          |      1  |      1.2383  |     0.8252  |   0.7137  |               |              0.9178  |
|          |      2  |      1.2256  |     0.8262  |   0.7831  |               |              1.3358  |
|          |      3  |      1.1484  |     0.8613  |   0.8135  |               |              1.7179  |
|          |      4  |      1.1533  |     0.8652  |   0.8396  |               |              2.1033  |
|          |      5  |      1.1162  |     0.8848  |   0.8407  |               |              2.4884  |
|          |      6  |      1.0869  |     0.8936  |   0.8453  |               |              2.8711  |
|          |      7  |      1.0801  |     0.8936  |   0.8468  |               |              3.2557  |
|          |      8  |      1.0000  |     0.9531  |   0.8979  |               |              3.6383  |
|          |      9  |      1.0098  |     0.9326  |   0.9240  |               |              4.0246  |
|          |     10  |      0.9570  |     0.9688  |   0.9244  |               |              4.4058  |
|          |     11  |      0.9282  |     0.9854  |   0.9351  |               |              4.7915  |
|          |   eval  |      0.9282  |     0.9854  |   0.9351  |       0.9439  |              4.9634  |
------------------------------------------------------------------------------------------------------
|       8  |      0  |      1.4004  |     0.7344  |   0.6805  |               |              0.4173  |
|          |      1  |      1.3164  |     0.7607  |   0.4647  |               |              0.8330  |
|          |      2  |      1.2266  |     0.8320  |   0.7953  |               |              1.2547  |
|          |      3  |      1.1914  |     0.8369  |   0.6509  |               |              1.6385  |
|          |      4  |      1.1123  |     0.8848  |   0.8182  |               |              2.0201  |
|          |      5  |      1.1211  |     0.8799  |   0.7621  |               |              2.4053  |
|          |      6  |      1.0762  |     0.8994  |   0.8752  |               |              2.7875  |
|          |      7  |      1.0703  |     0.9092  |   0.8629  |               |              3.1759  |
|          |      8  |      1.0205  |     0.9355  |   0.8930  |               |              3.5576  |
|          |      9  |      1.0117  |     0.9395  |   0.9199  |               |              3.9414  |
|          |     10  |      0.9614  |     0.9668  |   0.9191  |               |              4.3240  |
|          |     11  |      0.9194  |     0.9893  |   0.9330  |               |              4.7077  |
|          |   eval  |      0.9194  |     0.9893  |   0.9330  |       0.9434  |              4.8772  |
------------------------------------------------------------------------------------------------------
|       9  |      0  |      1.4434  |     0.6914  |   0.6382  |               |              0.5069  |
|          |      1  |      1.2490  |     0.8154  |   0.7861  |               |              0.9212  |
|          |      2  |      1.2568  |     0.8096  |   0.7098  |               |              1.3388  |
|          |      3  |      1.1689  |     0.8516  |   0.8086  |               |              1.7207  |
|          |      4  |      1.1221  |     0.8721  |   0.8542  |               |              2.1065  |
|          |      5  |      1.1045  |     0.8838  |   0.8504  |               |              2.4885  |
|          |      6  |      1.0723  |     0.8994  |   0.8677  |               |              2.8714  |
|          |      7  |      1.0732  |     0.9004  |   0.8707  |               |              3.2548  |
|          |      8  |      1.0195  |     0.9336  |   0.9002  |               |              3.6367  |
|          |      9  |      0.9980  |     0.9365  |   0.9213  |               |              4.0229  |
|          |     10  |      0.9463  |     0.9727  |   0.9287  |               |              4.4051  |
|          |     11  |      0.9214  |     0.9912  |   0.9346  |               |              4.7885  |
|          |   eval  |      0.9214  |     0.9912  |   0.9346  |       0.9442  |              4.9593  |
------------------------------------------------------------------------------------------------------
Mean: 0.9432    Std: 0.0012
/workspace/ese-3060-project/logs/4f36c869-fc3d-4fed-8561-33ae011a3064/log.pt
