------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|       9  |      4  |      1.1094  |     0.8867  |   0.8662  |               |              2.0894  |
|       9  |      5  |      1.0869  |     0.8906  |   0.8379  |               |              2.4708  |
|       9  |      6  |      1.0391  |     0.9180  |   0.8879  |               |              2.8512  |
|       9  |      7  |      1.0352  |     0.9307  |   0.9072  |               |              3.2348  |
|       9  |      8  |      0.9717  |     0.9639  |   0.9250  |               |              3.6155  |
|       9  |      9  |      0.9277  |     0.9834  |   0.9329  |               |              3.9674  |
|       9  |   eval  |      0.9277  |     0.9834  |   0.9329  |       0.9381  |              4.0805  |
------------------------------------------------------------------------------------------------------
|      10  |      0  |      1.4238  |     0.7148  |   0.6685  |               |              0.4940  |
|      10  |      1  |      1.2627  |     0.8105  |   0.7794  |               |              0.9081  |
|      10  |      2  |      1.1846  |     0.8369  |   0.7153  |               |              1.3256  |
|      10  |      3  |      1.1592  |     0.8555  |   0.8205  |               |              1.7078  |
|      10  |      4  |      1.1250  |     0.8877  |   0.8520  |               |              2.0903  |
|      10  |      5  |      1.0898  |     0.8994  |   0.8425  |               |              2.4710  |
|      10  |      6  |      1.0469  |     0.9160  |   0.8937  |               |              2.8528  |
|      10  |      7  |      1.0186  |     0.9346  |   0.8864  |               |              3.2353  |
|      10  |      8  |      0.9834  |     0.9561  |   0.9257  |               |              3.6157  |
|      10  |      9  |      0.9312  |     0.9824  |   0.9333  |               |              3.9671  |
|      10  |   eval  |      0.9312  |     0.9824  |   0.9333  |       0.9404  |              4.0809  |
------------------------------------------------------------------------------------------------------
|      11  |      0  |      1.4414  |     0.7119  |   0.6692  |               |              0.4993  |
|      11  |      1  |      1.2500  |     0.8027  |   0.7407  |               |              0.9136  |
|      11  |      2  |      1.1885  |     0.8438  |   0.7547  |               |              1.3318  |
|      11  |      3  |      1.1523  |     0.8623  |   0.7995  |               |              1.7135  |
|      11  |      4  |      1.1514  |     0.8691  |   0.8607  |               |              2.0961  |
|      11  |      5  |      1.0859  |     0.9023  |   0.8776  |               |              2.4786  |
|      11  |      6  |      1.0439  |     0.9248  |   0.8984  |               |              2.8612  |
|      11  |      7  |      1.0352  |     0.9238  |   0.8988  |               |              3.2434  |
|      11  |      8  |      0.9888  |     0.9434  |   0.9228  |               |              3.6254  |
|      11  |      9  |      0.9380  |     0.9844  |   0.9350  |               |              3.9773  |
|      11  |   eval  |      0.9380  |     0.9844  |   0.9350  |       0.9398  |              4.0911  |
------------------------------------------------------------------------------------------------------
|      12  |      0  |      1.4424  |     0.6973  |   0.6410  |               |              0.5030  |
|      12  |      1  |      1.2588  |     0.8047  |   0.7715  |               |              0.9172  |
|      12  |      2  |      1.1992  |     0.8496  |   0.7678  |               |              1.3336  |
|      12  |      3  |      1.1943  |     0.8350  |   0.6717  |               |              1.7158  |
|      12  |      4  |      1.1279  |     0.8760  |   0.8477  |               |              2.0984  |
|      12  |      5  |      1.1016  |     0.8857  |   0.8609  |               |              2.4814  |
|      12  |      6  |      1.0371  |     0.9268  |   0.8959  |               |              2.8631  |
|      12  |      7  |      1.0186  |     0.9326  |   0.8976  |               |              3.2463  |
|      12  |      8  |      0.9775  |     0.9541  |   0.9228  |               |              3.6277  |
|      12  |      9  |      0.9331  |     0.9844  |   0.9324  |               |              3.9791  |
|      12  |   eval  |      0.9331  |     0.9844  |   0.9324  |       0.9390  |              4.0933  |
------------------------------------------------------------------------------------------------------
|      13  |      0  |      1.4395  |     0.6953  |   0.5773  |               |              0.4882  |
|      13  |      1  |      1.3037  |     0.7666  |   0.6634  |               |              0.9036  |
|      13  |      2  |      1.2256  |     0.8330  |   0.7858  |               |              1.3204  |
|      13  |      3  |      1.1582  |     0.8652  |   0.8417  |               |              1.7044  |
|      13  |      4  |      1.1475  |     0.8662  |   0.8424  |               |              2.0864  |
|      13  |      5  |      1.0840  |     0.8965  |   0.8585  |               |              2.4694  |
|      13  |      6  |      1.0488  |     0.9033  |   0.8950  |               |              2.8543  |
|      13  |      7  |      1.0254  |     0.9209  |   0.9049  |               |              3.2372  |
|      13  |      8  |      0.9624  |     0.9668  |   0.9221  |               |              3.6206  |
|      13  |      9  |      0.9521  |     0.9727  |   0.9317  |               |              3.9719  |
|      13  |   eval  |      0.9521  |     0.9727  |   0.9317  |       0.9383  |              4.0855  |
------------------------------------------------------------------------------------------------------
|      14  |      0  |      1.4023  |     0.7305  |   0.6769  |               |              0.4980  |
|      14  |      1  |      1.2666  |     0.8066  |   0.7633  |               |              0.9132  |
|      14  |      2  |      1.1953  |     0.8291  |   0.8126  |               |              1.3304  |
|      14  |      3  |      1.1299  |     0.8877  |   0.7931  |               |              1.7126  |
|      14  |      4  |      1.1729  |     0.8525  |   0.8599  |               |              2.0960  |
|      14  |      5  |      1.0967  |     0.8877  |   0.8602  |               |              2.4787  |
|      14  |      6  |      1.0400  |     0.9150  |   0.8943  |               |              2.8609  |
|      14  |      7  |      1.0107  |     0.9326  |   0.9078  |               |              3.2434  |
|      14  |      8  |      0.9790  |     0.9551  |   0.9228  |               |              3.6259  |
|      14  |      9  |      0.9341  |     0.9805  |   0.9346  |               |              3.9785  |
|      14  |   eval  |      0.9341  |     0.9805  |   0.9346  |       0.9380  |              4.0921  |
------------------------------------------------------------------------------------------------------
|      15  |      0  |      1.4229  |     0.7275  |   0.6482  |               |              0.5021  |
|      15  |      1  |      1.2734  |     0.8018  |   0.6446  |               |              0.9165  |
|      15  |      2  |      1.2295  |     0.8115  |   0.8004  |               |              1.3332  |
|      15  |      3  |      1.1455  |     0.8643  |   0.8151  |               |              1.7157  |
|      15  |      4  |      1.1494  |     0.8555  |   0.8153  |               |              2.0994  |
|      15  |      5  |      1.1162  |     0.8750  |   0.8543  |               |              2.4820  |
|      15  |      6  |      1.0312  |     0.9316  |   0.8734  |               |              2.8641  |
|      15  |      7  |      0.9976  |     0.9482  |   0.9044  |               |              3.2479  |
|      15  |      8  |      0.9697  |     0.9648  |   0.9230  |               |              3.6290  |
|      15  |      9  |      0.9468  |     0.9717  |   0.9322  |               |              3.9817  |
|      15  |   eval  |      0.9468  |     0.9717  |   0.9322  |       0.9399  |              4.0957  |
------------------------------------------------------------------------------------------------------
|      16  |      0  |      1.4629  |     0.6865  |   0.7110  |               |              0.4864  |
|      16  |      1  |      1.2744  |     0.7949  |   0.6999  |               |              0.9016  |
|      16  |      2  |      1.1934  |     0.8545  |   0.7988  |               |              1.3193  |
|      16  |      3  |      1.1260  |     0.8906  |   0.7711  |               |              1.7018  |
|      16  |      4  |      1.1211  |     0.8760  |   0.8646  |               |              2.0853  |
|      16  |      5  |      1.1016  |     0.8916  |   0.8513  |               |              2.4678  |
|      16  |      6  |      1.0391  |     0.9199  |   0.8901  |               |              2.8512  |
|      16  |      7  |      1.0059  |     0.9414  |   0.9030  |               |              3.2337  |
|      16  |      8  |      0.9805  |     0.9600  |   0.9211  |               |              3.6160  |
|      16  |      9  |      0.9355  |     0.9814  |   0.9303  |               |              3.9663  |
|      16  |   eval  |      0.9355  |     0.9814  |   0.9303  |       0.9383  |              4.0808  |
------------------------------------------------------------------------------------------------------
|      17  |      0  |      1.4658  |     0.7041  |   0.7054  |               |              0.4168  |
|      17  |      1  |      1.2461  |     0.8086  |   0.7670  |               |              0.8308  |
|      17  |      2  |      1.1963  |     0.8408  |   0.7898  |               |              1.2487  |
|      17  |      3  |      1.1885  |     0.8428  |   0.7786  |               |              1.6304  |
|      17  |      4  |      1.1299  |     0.8779  |   0.8404  |               |              2.0156  |
|      17  |      5  |      1.0713  |     0.9072  |   0.8718  |               |              2.3972  |
|      17  |      6  |      1.0527  |     0.9316  |   0.8891  |               |              2.7792  |
|      17  |      7  |      1.0264  |     0.9268  |   0.8974  |               |              3.1631  |
|      17  |      8  |      0.9731  |     0.9600  |   0.9222  |               |              3.5444  |
|      17  |      9  |      0.9424  |     0.9756  |   0.9319  |               |              3.8980  |
|      17  |   eval  |      0.9424  |     0.9756  |   0.9319  |       0.9381  |              4.0117  |
------------------------------------------------------------------------------------------------------
|      18  |      0  |      1.4268  |     0.7207  |   0.6774  |               |              0.4190  |
|      18  |      1  |      1.2471  |     0.8154  |   0.6701  |               |              0.8321  |
|      18  |      2  |      1.1992  |     0.8223  |   0.8270  |               |              1.2497  |
|      18  |      3  |      1.1670  |     0.8594  |   0.8177  |               |              1.6314  |
|      18  |      4  |      1.1299  |     0.8721  |   0.8689  |               |              2.0155  |
|      18  |      5  |      1.1025  |     0.8857  |   0.7588  |               |              2.3985  |
|      18  |      6  |      1.0547  |     0.9121  |   0.8833  |               |              2.7810  |
|      18  |      7  |      1.0156  |     0.9434  |   0.8985  |               |              3.1647  |
|      18  |      8  |      0.9697  |     0.9570  |   0.9196  |               |              3.5468  |
|      18  |      9  |      0.9380  |     0.9746  |   0.9328  |               |              3.9009  |
|      18  |   eval  |      0.9380  |     0.9746  |   0.9328  |       0.9383  |              4.0145  |
------------------------------------------------------------------------------------------------------
|      19  |      0  |      1.4219  |     0.7100  |   0.6051  |               |              0.5031  |
|      19  |      1  |      1.2578  |     0.8154  |   0.7261  |               |              0.9197  |
|      19  |      2  |      1.2041  |     0.8379  |   0.6713  |               |              1.3391  |
|      19  |      3  |      1.1592  |     0.8525  |   0.8233  |               |              1.7229  |
|      19  |      4  |      1.1299  |     0.8779  |   0.8703  |               |              2.1090  |
|      19  |      5  |      1.1133  |     0.8809  |   0.8446  |               |              2.4929  |
|      19  |      6  |      1.0576  |     0.9082  |   0.8833  |               |              2.8771  |
|      19  |      7  |      1.0176  |     0.9424  |   0.9082  |               |              3.2636  |
|      19  |      8  |      0.9731  |     0.9551  |   0.9210  |               |              3.6451  |
|      19  |      9  |      0.9541  |     0.9648  |   0.9323  |               |              3.9998  |
|      19  |   eval  |      0.9541  |     0.9648  |   0.9323  |       0.9376  |              4.1140  |
------------------------------------------------------------------------------------------------------
|      20  |      0  |      1.4658  |     0.6953  |   0.6139  |               |              0.4190  |
|      20  |      1  |      1.2412  |     0.8242  |   0.7002  |               |              0.8347  |
|      20  |      2  |      1.1846  |     0.8477  |   0.8022  |               |              1.2538  |
|      20  |      3  |      1.1504  |     0.8506  |   0.7988  |               |              1.6365  |
|      20  |      4  |      1.1201  |     0.8682  |   0.8120  |               |              2.0197  |
|      20  |      5  |      1.1045  |     0.8799  |   0.8365  |               |              2.4024  |
|      20  |      6  |      1.0420  |     0.9219  |   0.8943  |               |              2.7851  |
|      20  |      7  |      1.0322  |     0.9316  |   0.9012  |               |              3.1681  |
|      20  |      8  |      0.9771  |     0.9531  |   0.9245  |               |              3.5504  |
|      20  |      9  |      0.9419  |     0.9756  |   0.9328  |               |              3.9026  |
|      20  |   eval  |      0.9419  |     0.9756  |   0.9328  |       0.9374  |              4.0170  |
------------------------------------------------------------------------------------------------------
|      21  |      0  |      1.4092  |     0.7158  |   0.6283  |               |              0.4177  |
|      21  |      1  |      1.2627  |     0.8135  |   0.7584  |               |              0.8322  |
|      21  |      2  |      1.1865  |     0.8506  |   0.7374  |               |              1.2498  |
|      21  |      3  |      1.1484  |     0.8672  |   0.7892  |               |              1.6321  |
|      21  |      4  |      1.1074  |     0.8906  |   0.8733  |               |              2.0178  |
|      21  |      5  |      1.0957  |     0.9014  |   0.8481  |               |              2.3989  |
|      21  |      6  |      1.0312  |     0.9355  |   0.8775  |               |              2.7826  |
|      21  |      7  |      0.9961  |     0.9492  |   0.8952  |               |              3.1665  |
|      21  |      8  |      0.9624  |     0.9619  |   0.9197  |               |              3.5489  |
|      21  |      9  |      0.9507  |     0.9727  |   0.9356  |               |              3.9026  |
|      21  |   eval  |      0.9507  |     0.9727  |   0.9356  |       0.9392  |              4.0168  |
------------------------------------------------------------------------------------------------------
|      22  |      0  |      1.4141  |     0.7148  |   0.6892  |               |              0.5056  |
|      22  |      1  |      1.2695  |     0.8125  |   0.7438  |               |              0.9196  |
|      22  |      2  |      1.2051  |     0.8359  |   0.7766  |               |              1.3377  |
|      22  |      3  |      1.1924  |     0.8379  |   0.7774  |               |              1.7199  |
|      22  |      4  |      1.1357  |     0.8799  |   0.8611  |               |              2.1053  |
|      22  |      5  |      1.1035  |     0.8867  |   0.8619  |               |              2.4882  |
|      22  |      6  |      1.0205  |     0.9365  |   0.8943  |               |              2.8704  |
|      22  |      7  |      1.0273  |     0.9316  |   0.9043  |               |              3.2545  |
|      22  |      8  |      0.9585  |     0.9688  |   0.9285  |               |              3.6360  |
|      22  |      9  |      0.9326  |     0.9844  |   0.9342  |               |              3.9895  |
|      22  |   eval  |      0.9326  |     0.9844  |   0.9342  |       0.9385  |              4.1039  |
------------------------------------------------------------------------------------------------------
|      23  |      0  |      1.4043  |     0.7207  |   0.6871  |               |              0.4179  |
|      23  |      1  |      1.3066  |     0.7656  |   0.7568  |               |              0.8322  |
|      23  |      2  |      1.1836  |     0.8545  |   0.7919  |               |              1.2506  |
|      23  |      3  |      1.1406  |     0.8740  |   0.7793  |               |              1.6325  |
|      23  |      4  |      1.1523  |     0.8486  |   0.8415  |               |              2.0169  |
|      23  |      5  |      1.0869  |     0.8975  |   0.8627  |               |              2.3993  |
|      23  |      6  |      1.0459  |     0.9131  |   0.8885  |               |              2.7821  |
|      23  |      7  |      1.0205  |     0.9316  |   0.9043  |               |              3.1657  |
|      23  |      8  |      0.9746  |     0.9590  |   0.9225  |               |              3.5479  |
|      23  |      9  |      0.9434  |     0.9766  |   0.9309  |               |              3.9023  |
|      23  |   eval  |      0.9434  |     0.9766  |   0.9309  |       0.9380  |              4.0158  |
------------------------------------------------------------------------------------------------------
|      24  |      0  |      1.4121  |     0.6982  |   0.7062  |               |              0.5091  |
|      24  |      1  |      1.2988  |     0.7998  |   0.6558  |               |              0.9229  |
|      24  |      2  |      1.2295  |     0.8213  |   0.8098  |               |              1.3406  |
|      24  |      3  |      1.1680  |     0.8428  |   0.7697  |               |              1.7234  |
|      24  |      4  |      1.0986  |     0.8838  |   0.8523  |               |              2.1078  |
|      24  |      5  |      1.0742  |     0.9170  |   0.8526  |               |              2.4892  |
|      24  |      6  |      1.0537  |     0.9131  |   0.8761  |               |              2.8731  |
|      24  |      7  |      1.0059  |     0.9453  |   0.8922  |               |              3.2568  |
|      24  |      8  |      0.9604  |     0.9707  |   0.9224  |               |              3.6400  |
|      24  |      9  |      0.9453  |     0.9756  |   0.9334  |               |              3.9956  |
|      24  |   eval  |      0.9453  |     0.9756  |   0.9334  |       0.9389  |              4.1088  |
------------------------------------------------------------------------------------------------------
Mean: 0.9385    Std: 0.0008
/workspace/ese-3060-project/logs/b9744c59-f995-4d41-bbaa-7782e69d6410/log.pt
