------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|          |      1  |      1.2793  |     0.7959  |   0.7305  |               |              0.9202  |
|          |      2  |      1.2178  |     0.8174  |   0.7660  |               |              1.3351  |
|          |      3  |      1.1562  |     0.8584  |   0.8324  |               |              1.7157  |
|          |      4  |      1.1357  |     0.8633  |   0.8015  |               |              2.0957  |
|          |      5  |      1.1172  |     0.8711  |   0.8438  |               |              2.4767  |
|          |      6  |      1.0596  |     0.9131  |   0.8814  |               |              2.8574  |
|          |      7  |      1.0391  |     0.9170  |   0.9021  |               |              3.2377  |
|          |      8  |      0.9839  |     0.9580  |   0.9060  |               |              3.6188  |
|          |      9  |      0.9746  |     0.9561  |   0.9297  |               |              4.0002  |
|          |     10  |      0.9351  |     0.9795  |   0.9336  |               |              4.3810  |
|          |   eval  |      0.9351  |     0.9795  |   0.9336  |       0.9412  |              4.4375  |
------------------------------------------------------------------------------------------------------
|       4  |      0  |      1.4365  |     0.7061  |   0.6425  |               |              0.4163  |
|          |      1  |      1.2451  |     0.8252  |   0.7438  |               |              0.8291  |
|          |      2  |      1.2500  |     0.8213  |   0.7523  |               |              1.2434  |
|          |      3  |      1.1914  |     0.8398  |   0.7026  |               |              1.6244  |
|          |      4  |      1.1367  |     0.8701  |   0.8542  |               |              2.0061  |
|          |      5  |      1.1045  |     0.8896  |   0.8755  |               |              2.3879  |
|          |      6  |      1.0703  |     0.8965  |   0.8867  |               |              2.7685  |
|          |      7  |      1.0488  |     0.9160  |   0.8931  |               |              3.1498  |
|          |      8  |      1.0107  |     0.9434  |   0.9113  |               |              3.5302  |
|          |      9  |      0.9546  |     0.9707  |   0.9332  |               |              3.9114  |
|          |     10  |      0.9360  |     0.9834  |   0.9351  |               |              4.2913  |
|          |   eval  |      0.9360  |     0.9834  |   0.9351  |       0.9400  |              4.3477  |
------------------------------------------------------------------------------------------------------
|       5  |      0  |      1.4531  |     0.7080  |   0.6627  |               |              0.5081  |
|          |      1  |      1.2441  |     0.8213  |   0.7348  |               |              0.9212  |
|          |      2  |      1.1895  |     0.8447  |   0.8166  |               |              1.3391  |
|          |      3  |      1.1641  |     0.8730  |   0.8330  |               |              1.7193  |
|          |      4  |      1.1494  |     0.8701  |   0.7562  |               |              2.1010  |
|          |      5  |      1.1143  |     0.8828  |   0.8511  |               |              2.4837  |
|          |      6  |      1.0781  |     0.8965  |   0.8753  |               |              2.8652  |
|          |      7  |      1.0400  |     0.9180  |   0.8802  |               |              3.2466  |
|          |      8  |      0.9854  |     0.9541  |   0.9081  |               |              3.6311  |
|          |      9  |      0.9629  |     0.9609  |   0.9300  |               |              4.0129  |
|          |     10  |      0.9326  |     0.9824  |   0.9342  |               |              4.3973  |
|          |   eval  |      0.9326  |     0.9824  |   0.9342  |       0.9397  |              4.4537  |
------------------------------------------------------------------------------------------------------
|       6  |      0  |      1.4336  |     0.7061  |   0.6691  |               |              0.5033  |
|          |      1  |      1.2549  |     0.8174  |   0.7416  |               |              0.9188  |
|          |      2  |      1.2314  |     0.8193  |   0.8083  |               |              1.3353  |
|          |      3  |      1.2129  |     0.8154  |   0.8126  |               |              1.7182  |
|          |      4  |      1.1348  |     0.8760  |   0.8107  |               |              2.1009  |
|          |      5  |      1.1074  |     0.8779  |   0.8567  |               |              2.4820  |
|          |      6  |      1.0635  |     0.9043  |   0.8678  |               |              2.8650  |
|          |      7  |      1.0615  |     0.9053  |   0.8789  |               |              3.2467  |
|          |      8  |      1.0098  |     0.9414  |   0.9075  |               |              3.6280  |
|          |      9  |      0.9673  |     0.9609  |   0.9312  |               |              4.0106  |
|          |     10  |      0.9360  |     0.9824  |   0.9344  |               |              4.3924  |
|          |   eval  |      0.9360  |     0.9824  |   0.9344  |       0.9385  |              4.4482  |
------------------------------------------------------------------------------------------------------
|       7  |      0  |      1.4062  |     0.7227  |   0.6795  |               |              0.5066  |
|          |      1  |      1.2461  |     0.8135  |   0.7192  |               |              0.9209  |
|          |      2  |      1.2119  |     0.8291  |   0.8104  |               |              1.3368  |
|          |      3  |      1.1543  |     0.8613  |   0.7939  |               |              1.7190  |
|          |      4  |      1.1328  |     0.8730  |   0.8452  |               |              2.1014  |
|          |      5  |      1.1006  |     0.8887  |   0.8371  |               |              2.4823  |
|          |      6  |      1.0635  |     0.9092  |   0.8793  |               |              2.8643  |
|          |      7  |      1.0479  |     0.9199  |   0.8746  |               |              3.2457  |
|          |      8  |      0.9795  |     0.9619  |   0.9091  |               |              3.6265  |
|          |      9  |      0.9707  |     0.9648  |   0.9314  |               |              4.0091  |
|          |     10  |      0.9370  |     0.9785  |   0.9356  |               |              4.3911  |
|          |   eval  |      0.9370  |     0.9785  |   0.9356  |       0.9422  |              4.4474  |
------------------------------------------------------------------------------------------------------
|       8  |      0  |      1.4072  |     0.7373  |   0.6912  |               |              0.4178  |
|          |      1  |      1.3125  |     0.7773  |   0.6355  |               |              0.8322  |
|          |      2  |      1.2080  |     0.8438  |   0.8178  |               |              1.2487  |
|          |      3  |      1.1787  |     0.8535  |   0.8114  |               |              1.6305  |
|          |      4  |      1.1123  |     0.8770  |   0.8075  |               |              2.0124  |
|          |      5  |      1.1016  |     0.8916  |   0.8462  |               |              2.3950  |
|          |      6  |      1.0625  |     0.9082  |   0.8721  |               |              2.7769  |
|          |      7  |      1.0469  |     0.9111  |   0.8957  |               |              3.1591  |
|          |      8  |      0.9976  |     0.9443  |   0.9109  |               |              3.5399  |
|          |      9  |      0.9766  |     0.9531  |   0.9289  |               |              3.9219  |
|          |     10  |      0.9365  |     0.9795  |   0.9350  |               |              4.3037  |
|          |   eval  |      0.9365  |     0.9795  |   0.9350  |       0.9401  |              4.3596  |
------------------------------------------------------------------------------------------------------
|       9  |      0  |      1.4688  |     0.6768  |   0.6823  |               |              0.4194  |
|          |      1  |      1.2324  |     0.8301  |   0.7721  |               |              0.8357  |
|          |      2  |      1.2188  |     0.8340  |   0.7373  |               |              1.2514  |
|          |      3  |      1.1572  |     0.8662  |   0.8240  |               |              1.6347  |
|          |      4  |      1.1035  |     0.9014  |   0.8381  |               |              2.0160  |
|          |      5  |      1.0889  |     0.8994  |   0.8403  |               |              2.3972  |
|          |      6  |      1.0566  |     0.9141  |   0.8705  |               |              2.7807  |
|          |      7  |      1.0586  |     0.9102  |   0.8895  |               |              3.1629  |
|          |      8  |      1.0029  |     0.9365  |   0.9181  |               |              3.5450  |
|          |      9  |      0.9722  |     0.9629  |   0.9286  |               |              3.9279  |
|          |     10  |      0.9321  |     0.9805  |   0.9342  |               |              4.3092  |
|          |   eval  |      0.9321  |     0.9805  |   0.9342  |       0.9419  |              4.3659  |
------------------------------------------------------------------------------------------------------
Mean: 0.9403    Std: 0.0012
/workspace/ese-3060-project/logs/3c2358c0-5524-43d5-91fd-d94a4a4fd5c0/log.pt
