------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|       2  |      0  |      1.4141  |     0.7314  |   0.6923  |               |              0.5034  |
|          |      1  |      1.2588  |     0.8135  |   0.7719  |               |              0.9185  |
|          |      2  |      1.2129  |     0.8271  |   0.6441  |               |              1.3370  |
|          |      3  |      1.2100  |     0.8193  |   0.8236  |               |              1.7187  |
|          |      4  |      1.1543  |     0.8604  |   0.8259  |               |              2.1017  |
|          |      5  |      1.1289  |     0.8750  |   0.8294  |               |              2.4837  |
|          |      6  |      1.0986  |     0.8906  |   0.8561  |               |              2.8645  |
|          |      7  |      1.0957  |     0.8955  |   0.8455  |               |              3.2479  |
|          |      8  |      1.0576  |     0.9141  |   0.8928  |               |              3.6297  |
|          |      9  |      1.0400  |     0.9160  |   0.9132  |               |              4.0114  |
|          |     10  |      0.9800  |     0.9561  |   0.9142  |               |              4.3932  |
|          |     11  |      0.9375  |     0.9795  |   0.9314  |               |              4.7769  |
|          |     12  |      0.9180  |     0.9902  |   0.9350  |               |              5.1576  |
|          |   eval  |      0.9180  |     0.9902  |   0.9350  |       0.9438  |              5.3289  |
------------------------------------------------------------------------------------------------------
|       3  |      0  |      1.4453  |     0.7061  |   0.6862  |               |              0.5030  |
|          |      1  |      1.2910  |     0.7832  |   0.6761  |               |              0.9211  |
|          |      2  |      1.2383  |     0.8154  |   0.7624  |               |              1.3402  |
|          |      3  |      1.1592  |     0.8691  |   0.8222  |               |              1.7246  |
|          |      4  |      1.1289  |     0.8760  |   0.7924  |               |              2.1061  |
|          |      5  |      1.1104  |     0.8867  |   0.8496  |               |              2.4910  |
|          |      6  |      1.0879  |     0.8975  |   0.8626  |               |              2.8741  |
|          |      7  |      1.0820  |     0.8945  |   0.8617  |               |              3.2575  |
|          |      8  |      1.0322  |     0.9258  |   0.8853  |               |              3.6410  |
|          |      9  |      1.0244  |     0.9297  |   0.9154  |               |              4.0238  |
|          |     10  |      0.9775  |     0.9521  |   0.9157  |               |              4.4075  |
|          |     11  |      0.9434  |     0.9766  |   0.9316  |               |              4.7901  |
|          |     12  |      0.9297  |     0.9785  |   0.9373  |               |              5.1719  |
|          |   eval  |      0.9297  |     0.9785  |   0.9373  |       0.9452  |              5.3421  |
------------------------------------------------------------------------------------------------------
|       4  |      0  |      1.4424  |     0.7061  |   0.6290  |               |              0.5011  |
|          |      1  |      1.2539  |     0.8105  |   0.7655  |               |              0.9191  |
|          |      2  |      1.2480  |     0.8174  |   0.7723  |               |              1.3373  |
|          |      3  |      1.2236  |     0.8154  |   0.7062  |               |              1.7210  |
|          |      4  |      1.1455  |     0.8662  |   0.8225  |               |              2.1041  |
|          |      5  |      1.1162  |     0.8857  |   0.8425  |               |              2.4879  |
|          |      6  |      1.1025  |     0.8916  |   0.8580  |               |              2.8706  |
|          |      7  |      1.0811  |     0.9023  |   0.8605  |               |              3.2543  |
|          |      8  |      1.0635  |     0.9141  |   0.8871  |               |              3.6358  |
|          |      9  |      1.0137  |     0.9365  |   0.9137  |               |              4.0191  |
|          |     10  |      0.9868  |     0.9492  |   0.9166  |               |              4.4022  |
|          |     11  |      0.9404  |     0.9795  |   0.9303  |               |              4.7846  |
|          |     12  |      0.9253  |     0.9893  |   0.9362  |               |              5.1682  |
|          |   eval  |      0.9253  |     0.9893  |   0.9362  |       0.9439  |              5.3377  |
------------------------------------------------------------------------------------------------------
|       5  |      0  |      1.4873  |     0.6855  |   0.6410  |               |              0.4221  |
|          |      1  |      1.2637  |     0.8154  |   0.7398  |               |              0.8389  |
|          |      2  |      1.2441  |     0.8047  |   0.7564  |               |              1.2562  |
|          |      3  |      1.1777  |     0.8467  |   0.7941  |               |              1.6386  |
|          |      4  |      1.1768  |     0.8311  |   0.7973  |               |              2.0221  |
|          |      5  |      1.1367  |     0.8799  |   0.7581  |               |              2.4057  |
|          |      6  |      1.1123  |     0.8809  |   0.8602  |               |              2.7878  |
|          |      7  |      1.0732  |     0.9053  |   0.8822  |               |              3.1710  |
|          |      8  |      1.0303  |     0.9248  |   0.8877  |               |              3.5530  |
|          |      9  |      1.0205  |     0.9346  |   0.9200  |               |              3.9372  |
|          |     10  |      0.9731  |     0.9590  |   0.9164  |               |              4.3196  |
|          |     11  |      0.9526  |     0.9688  |   0.9331  |               |              4.7021  |
|          |     12  |      0.9272  |     0.9805  |   0.9380  |               |              5.0855  |
|          |   eval  |      0.9272  |     0.9805  |   0.9380  |       0.9426  |              5.2553  |
------------------------------------------------------------------------------------------------------
|       6  |      0  |      1.4521  |     0.6826  |   0.6875  |               |              0.5080  |
|          |      1  |      1.2500  |     0.8184  |   0.7417  |               |              0.9247  |
|          |      2  |      1.2510  |     0.8086  |   0.7579  |               |              1.3450  |
|          |      3  |      1.2305  |     0.8154  |   0.7316  |               |              1.7271  |
|          |      4  |      1.1543  |     0.8525  |   0.7983  |               |              2.1116  |
|          |      5  |      1.1191  |     0.8740  |   0.8321  |               |              2.4942  |
|          |      6  |      1.0859  |     0.8975  |   0.8592  |               |              2.8765  |
|          |      7  |      1.0918  |     0.8867  |   0.8575  |               |              3.2600  |
|          |      8  |      1.0537  |     0.9219  |   0.8777  |               |              3.6418  |
|          |      9  |      1.0146  |     0.9365  |   0.9150  |               |              4.0254  |
|          |     10  |      0.9863  |     0.9512  |   0.9178  |               |              4.4085  |
|          |     11  |      0.9482  |     0.9658  |   0.9325  |               |              4.7914  |
|          |     12  |      0.9150  |     0.9922  |   0.9358  |               |              5.1760  |
|          |   eval  |      0.9150  |     0.9922  |   0.9358  |       0.9449  |              5.3468  |
------------------------------------------------------------------------------------------------------
|       7  |      0  |      1.4268  |     0.7061  |   0.6589  |               |              0.5060  |
|          |      1  |      1.2441  |     0.8203  |   0.7652  |               |              0.9226  |
|          |      2  |      1.2383  |     0.8125  |   0.7325  |               |              1.3427  |
|          |      3  |      1.1572  |     0.8672  |   0.7138  |               |              1.7248  |
|          |      4  |      1.1455  |     0.8691  |   0.7529  |               |              2.1087  |
|          |      5  |      1.1250  |     0.8789  |   0.8434  |               |              2.4917  |
|          |      6  |      1.1035  |     0.8838  |   0.8454  |               |              2.8750  |
|          |      7  |      1.0928  |     0.8887  |   0.8472  |               |              3.2592  |
|          |      8  |      1.0225  |     0.9385  |   0.8832  |               |              3.6415  |
|          |      9  |      1.0332  |     0.9307  |   0.9177  |               |              4.0256  |
|          |     10  |      0.9844  |     0.9492  |   0.9153  |               |              4.4091  |
|          |     11  |      0.9497  |     0.9697  |   0.9319  |               |              4.7928  |
|          |     12  |      0.9224  |     0.9873  |   0.9367  |               |              5.1763  |
|          |   eval  |      0.9224  |     0.9873  |   0.9367  |       0.9444  |              5.3471  |
------------------------------------------------------------------------------------------------------
|       8  |      0  |      1.3975  |     0.7402  |   0.7045  |               |              0.4206  |
|          |      1  |      1.2764  |     0.7861  |   0.7091  |               |              0.8368  |
|          |      2  |      1.2734  |     0.8105  |   0.7139  |               |              1.2564  |
|          |      3  |      1.1885  |     0.8369  |   0.7728  |               |              1.6396  |
|          |      4  |      1.1318  |     0.8750  |   0.7689  |               |              2.0239  |
|          |      5  |      1.1230  |     0.8799  |   0.8009  |               |              2.4067  |
|          |      6  |      1.0898  |     0.8867  |   0.8447  |               |              2.7897  |
|          |      7  |      1.0742  |     0.9092  |   0.8641  |               |              3.1724  |
|          |      8  |      1.0459  |     0.9189  |   0.8839  |               |              3.5556  |
|          |      9  |      1.0430  |     0.9209  |   0.9108  |               |              3.9398  |
|          |     10  |      0.9868  |     0.9531  |   0.9131  |               |              4.3230  |
|          |     11  |      0.9404  |     0.9727  |   0.9281  |               |              4.7071  |
|          |     12  |      0.9253  |     0.9824  |   0.9347  |               |              5.0907  |
|          |   eval  |      0.9253  |     0.9824  |   0.9347  |       0.9403  |              5.2621  |
------------------------------------------------------------------------------------------------------
|       9  |      0  |      1.4736  |     0.6787  |   0.6826  |               |              0.4200  |
|          |      1  |      1.2598  |     0.8047  |   0.7830  |               |              0.8369  |
|          |      2  |      1.2471  |     0.8232  |   0.6961  |               |              1.2562  |
|          |      3  |      1.1602  |     0.8613  |   0.7500  |               |              1.6396  |
|          |      4  |      1.1348  |     0.8691  |   0.8410  |               |              2.0243  |
|          |      5  |      1.1074  |     0.8926  |   0.8472  |               |              2.4067  |
|          |      6  |      1.0771  |     0.9014  |   0.8521  |               |              2.7905  |
|          |      7  |      1.0928  |     0.8945  |   0.8575  |               |              3.1754  |
|          |      8  |      1.0391  |     0.9219  |   0.8871  |               |              3.5569  |
|          |      9  |      1.0273  |     0.9346  |   0.9136  |               |              3.9426  |
|          |     10  |      0.9692  |     0.9648  |   0.9172  |               |              4.3241  |
|          |     11  |      0.9312  |     0.9844  |   0.9297  |               |              4.7075  |
|          |     12  |      0.9268  |     0.9834  |   0.9333  |               |              5.0922  |
|          |   eval  |      0.9268  |     0.9834  |   0.9333  |       0.9435  |              5.2633  |
------------------------------------------------------------------------------------------------------
Mean: 0.9437    Std: 0.0014
/workspace/ese-3060-project/logs/610b9d98-97d5-4785-9a6c-fad94a07ce79/log.pt
