------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|       5  |      9  |      0.9341  |     0.9863  |   0.9315  |               |              3.8485  |
|       5  |   eval  |      0.9341  |     0.9863  |   0.9315  |       0.9315  |              3.8763  |
------------------------------------------------------------------------------------------------------
|       6  |      0  |      1.4395  |     0.6973  |   0.6545  |               |              0.4140  |
|       6  |      1  |      1.2451  |     0.8154  |   0.7218  |               |              0.8239  |
|       6  |      2  |      1.2227  |     0.8213  |   0.8007  |               |              1.2360  |
|       6  |      3  |      1.1934  |     0.8389  |   0.8146  |               |              1.6131  |
|       6  |      4  |      1.1406  |     0.8584  |   0.8444  |               |              1.9911  |
|       6  |      5  |      1.0869  |     0.8906  |   0.8729  |               |              2.3686  |
|       6  |      6  |      1.0361  |     0.9170  |   0.8893  |               |              2.7467  |
|       6  |      7  |      1.0439  |     0.9277  |   0.9027  |               |              3.1249  |
|       6  |      8  |      0.9844  |     0.9492  |   0.9235  |               |              3.5024  |
|       6  |      9  |      0.9395  |     0.9805  |   0.9329  |               |              3.8514  |
|       6  |   eval  |      0.9395  |     0.9805  |   0.9329  |       0.9329  |              3.8791  |
------------------------------------------------------------------------------------------------------
|       7  |      0  |      1.4277  |     0.7139  |   0.6768  |               |              0.4148  |
|       7  |      1  |      1.2451  |     0.8184  |   0.6890  |               |              0.8256  |
|       7  |      2  |      1.2061  |     0.8350  |   0.7830  |               |              1.2375  |
|       7  |      3  |      1.1348  |     0.8750  |   0.8172  |               |              1.6147  |
|       7  |      4  |      1.1348  |     0.8750  |   0.8513  |               |              1.9932  |
|       7  |      5  |      1.0811  |     0.9082  |   0.8674  |               |              2.3711  |
|       7  |      6  |      1.0420  |     0.9258  |   0.8890  |               |              2.7499  |
|       7  |      7  |      1.0273  |     0.9277  |   0.8978  |               |              3.1283  |
|       7  |      8  |      0.9629  |     0.9658  |   0.9171  |               |              3.5086  |
|       7  |      9  |      0.9395  |     0.9775  |   0.9322  |               |              3.8569  |
|       7  |   eval  |      0.9395  |     0.9775  |   0.9322  |       0.9322  |              3.8848  |
------------------------------------------------------------------------------------------------------
|       8  |      0  |      1.3916  |     0.7393  |   0.6977  |               |              0.4131  |
|       8  |      1  |      1.2881  |     0.7891  |   0.6577  |               |              0.8247  |
|       8  |      2  |      1.2217  |     0.8164  |   0.7990  |               |              1.2376  |
|       8  |      3  |      1.1807  |     0.8506  |   0.7943  |               |              1.6151  |
|       8  |      4  |      1.1084  |     0.8779  |   0.8158  |               |              1.9956  |
|       8  |      5  |      1.0840  |     0.8955  |   0.8335  |               |              2.3739  |
|       8  |      6  |      1.0381  |     0.9238  |   0.8955  |               |              2.7537  |
|       8  |      7  |      1.0127  |     0.9404  |   0.9041  |               |              3.1337  |
|       8  |      8  |      0.9741  |     0.9570  |   0.9227  |               |              3.5122  |
|       8  |      9  |      0.9590  |     0.9668  |   0.9320  |               |              3.8599  |
|       8  |   eval  |      0.9590  |     0.9668  |   0.9320  |       0.9320  |              3.8880  |
------------------------------------------------------------------------------------------------------
|       9  |      0  |      1.5127  |     0.6348  |   0.5641  |               |              0.5020  |
|       9  |      1  |      1.2432  |     0.8213  |   0.7041  |               |              0.9126  |
|       9  |      2  |      1.2178  |     0.8311  |   0.6755  |               |              1.3262  |
|       9  |      3  |      1.1514  |     0.8623  |   0.7649  |               |              1.7067  |
|       9  |      4  |      1.1094  |     0.8867  |   0.8662  |               |              2.0856  |
|       9  |      5  |      1.0869  |     0.8906  |   0.8379  |               |              2.4645  |
|       9  |      6  |      1.0391  |     0.9180  |   0.8879  |               |              2.8434  |
|       9  |      7  |      1.0352  |     0.9307  |   0.9072  |               |              3.2215  |
|       9  |      8  |      0.9717  |     0.9639  |   0.9250  |               |              3.6003  |
|       9  |      9  |      0.9277  |     0.9834  |   0.9329  |               |              3.9496  |
|       9  |   eval  |      0.9277  |     0.9834  |   0.9329  |       0.9329  |              3.9776  |
------------------------------------------------------------------------------------------------------
|      10  |      0  |      1.4238  |     0.7148  |   0.6685  |               |              0.4142  |
|      10  |      1  |      1.2627  |     0.8105  |   0.7794  |               |              0.8260  |
|      10  |      2  |      1.1846  |     0.8369  |   0.7153  |               |              1.2375  |
|      10  |      3  |      1.1592  |     0.8555  |   0.8205  |               |              1.6171  |
|      10  |      4  |      1.1250  |     0.8877  |   0.8520  |               |              1.9965  |
|      10  |      5  |      1.0898  |     0.8994  |   0.8425  |               |              2.3746  |
|      10  |      6  |      1.0469  |     0.9160  |   0.8937  |               |              2.7528  |
|      10  |      7  |      1.0186  |     0.9346  |   0.8864  |               |              3.1333  |
|      10  |      8  |      0.9834  |     0.9561  |   0.9257  |               |              3.5114  |
|      10  |      9  |      0.9312  |     0.9824  |   0.9333  |               |              3.8612  |
|      10  |   eval  |      0.9312  |     0.9824  |   0.9333  |       0.9333  |              3.8894  |
------------------------------------------------------------------------------------------------------
|      11  |      0  |      1.4414  |     0.7119  |   0.6692  |               |              0.4937  |
|      11  |      1  |      1.2500  |     0.8027  |   0.7407  |               |              0.9058  |
|      11  |      2  |      1.1885  |     0.8438  |   0.7547  |               |              1.3199  |
|      11  |      3  |      1.1523  |     0.8623  |   0.7995  |               |              1.7008  |
|      11  |      4  |      1.1514  |     0.8691  |   0.8607  |               |              2.0783  |
|      11  |      5  |      1.0859  |     0.9023  |   0.8776  |               |              2.4585  |
|      11  |      6  |      1.0439  |     0.9248  |   0.8984  |               |              2.8381  |
|      11  |      7  |      1.0352  |     0.9238  |   0.8988  |               |              3.2168  |
|      11  |      8  |      0.9888  |     0.9434  |   0.9228  |               |              3.5966  |
|      11  |      9  |      0.9380  |     0.9844  |   0.9350  |               |              3.9456  |
|      11  |   eval  |      0.9380  |     0.9844  |   0.9350  |       0.9350  |              3.9735  |
------------------------------------------------------------------------------------------------------
|      12  |      0  |      1.4424  |     0.6973  |   0.6410  |               |              0.5015  |
