------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|       6  |      8  |      0.9844  |     0.9492  |   0.9235  |               |              3.5114  |
|       6  |      9  |      0.9395  |     0.9805  |   0.9329  |               |              3.8607  |
|       6  |   eval  |      0.9395  |     0.9805  |   0.9329  |       0.9407  |              4.0295  |
------------------------------------------------------------------------------------------------------
|       7  |      0  |      1.4277  |     0.7139  |   0.6768  |               |              0.5031  |
|       7  |      1  |      1.2451  |     0.8184  |   0.6890  |               |              0.9151  |
|       7  |      2  |      1.2061  |     0.8350  |   0.7830  |               |              1.3285  |
|       7  |      3  |      1.1348  |     0.8750  |   0.8172  |               |              1.7048  |
|       7  |      4  |      1.1348  |     0.8750  |   0.8513  |               |              2.0837  |
|       7  |      5  |      1.0811  |     0.9082  |   0.8674  |               |              2.4610  |
|       7  |      6  |      1.0420  |     0.9258  |   0.8890  |               |              2.8408  |
|       7  |      7  |      1.0273  |     0.9277  |   0.8978  |               |              3.2211  |
|       7  |      8  |      0.9629  |     0.9658  |   0.9171  |               |              3.5994  |
|       7  |      9  |      0.9395  |     0.9775  |   0.9322  |               |              3.9482  |
|       7  |   eval  |      0.9395  |     0.9775  |   0.9322  |       0.9391  |              4.1164  |
------------------------------------------------------------------------------------------------------
|       8  |      0  |      1.3916  |     0.7393  |   0.6977  |               |              0.5043  |
|       8  |      1  |      1.2881  |     0.7891  |   0.6577  |               |              0.9159  |
|       8  |      2  |      1.2217  |     0.8164  |   0.7990  |               |              1.3320  |
|       8  |      3  |      1.1807  |     0.8506  |   0.7943  |               |              1.7110  |
|       8  |      4  |      1.1084  |     0.8779  |   0.8158  |               |              2.0914  |
|       8  |      5  |      1.0840  |     0.8955  |   0.8335  |               |              2.4693  |
|       8  |      6  |      1.0381  |     0.9238  |   0.8955  |               |              2.8487  |
|       8  |      7  |      1.0127  |     0.9404  |   0.9041  |               |              3.2273  |
|       8  |      8  |      0.9741  |     0.9570  |   0.9227  |               |              3.6070  |
|       8  |      9  |      0.9590  |     0.9668  |   0.9320  |               |              3.9562  |
|       8  |   eval  |      0.9590  |     0.9668  |   0.9320  |       0.9376  |              4.1242  |
------------------------------------------------------------------------------------------------------
|       9  |      0  |      1.5127  |     0.6348  |   0.5641  |               |              0.4161  |
|       9  |      1  |      1.2432  |     0.8213  |   0.7041  |               |              0.8275  |
|       9  |      2  |      1.2178  |     0.8311  |   0.6755  |               |              1.2441  |
|       9  |      3  |      1.1514  |     0.8623  |   0.7649  |               |              1.6214  |
|       9  |      4  |      1.1094  |     0.8867  |   0.8662  |               |              2.0028  |
|       9  |      5  |      1.0869  |     0.8906  |   0.8379  |               |              2.3813  |
|       9  |      6  |      1.0391  |     0.9180  |   0.8879  |               |              2.7599  |
|       9  |      7  |      1.0352  |     0.9307  |   0.9072  |               |              3.1403  |
|       9  |      8  |      0.9717  |     0.9639  |   0.9250  |               |              3.5181  |
|       9  |      9  |      0.9277  |     0.9834  |   0.9329  |               |              3.8682  |
|       9  |   eval  |      0.9277  |     0.9834  |   0.9329  |       0.9391  |              4.0369  |
------------------------------------------------------------------------------------------------------
|      10  |      0  |      1.4238  |     0.7148  |   0.6685  |               |              0.4169  |
|      10  |      1  |      1.2627  |     0.8105  |   0.7794  |               |              0.8294  |
|      10  |      2  |      1.1846  |     0.8369  |   0.7153  |               |              1.2450  |
|      10  |      3  |      1.1592  |     0.8555  |   0.8205  |               |              1.6243  |
|      10  |      4  |      1.1250  |     0.8877  |   0.8520  |               |              2.0032  |
|      10  |      5  |      1.0898  |     0.8994  |   0.8425  |               |              2.3837  |
|      10  |      6  |      1.0469  |     0.9160  |   0.8937  |               |              2.7629  |
|      10  |      7  |      1.0186  |     0.9346  |   0.8864  |               |              3.1427  |
|      10  |      8  |      0.9834  |     0.9561  |   0.9257  |               |              3.5220  |
|      10  |      9  |      0.9312  |     0.9824  |   0.9333  |               |              3.8713  |
|      10  |   eval  |      0.9312  |     0.9824  |   0.9333  |       0.9415  |              4.0403  |
------------------------------------------------------------------------------------------------------
|      11  |      0  |      1.4414  |     0.7119  |   0.6692  |               |              0.4198  |
|      11  |      1  |      1.2500  |     0.8027  |   0.7407  |               |              0.8317  |
|      11  |      2  |      1.1885  |     0.8438  |   0.7547  |               |              1.2486  |
|      11  |      3  |      1.1523  |     0.8623  |   0.7995  |               |              1.6274  |
|      11  |      4  |      1.1514  |     0.8691  |   0.8607  |               |              2.0085  |
|      11  |      5  |      1.0859  |     0.9023  |   0.8776  |               |              2.3910  |
|      11  |      6  |      1.0439  |     0.9248  |   0.8984  |               |              2.7700  |
|      11  |      7  |      1.0352  |     0.9238  |   0.8988  |               |              3.1514  |
|      11  |      8  |      0.9888  |     0.9434  |   0.9228  |               |              3.5305  |
|      11  |      9  |      0.9380  |     0.9844  |   0.9350  |               |              3.8808  |
|      11  |   eval  |      0.9380  |     0.9844  |   0.9350  |       0.9416  |              4.0512  |
------------------------------------------------------------------------------------------------------
|      12  |      0  |      1.4424  |     0.6973  |   0.6410  |               |              0.5031  |
|      12  |      1  |      1.2588  |     0.8047  |   0.7715  |               |              0.9183  |
|      12  |      2  |      1.1992  |     0.8496  |   0.7678  |               |              1.3342  |
|      12  |      3  |      1.1943  |     0.8350  |   0.6717  |               |              1.7172  |
|      12  |      4  |      1.1279  |     0.8760  |   0.8477  |               |              2.0959  |
|      12  |      5  |      1.1016  |     0.8857  |   0.8609  |               |              2.4750  |
|      12  |      6  |      1.0371  |     0.9268  |   0.8959  |               |              2.8566  |
|      12  |      7  |      1.0186  |     0.9326  |   0.8976  |               |              3.2397  |
|      12  |      8  |      0.9775  |     0.9541  |   0.9228  |               |              3.6193  |
|      12  |      9  |      0.9331  |     0.9844  |   0.9324  |               |              3.9705  |
|      12  |   eval  |      0.9331  |     0.9844  |   0.9324  |       0.9399  |              4.1405  |
------------------------------------------------------------------------------------------------------
|      13  |      0  |      1.4395  |     0.6953  |   0.5773  |               |              0.4979  |
|      13  |      1  |      1.3037  |     0.7666  |   0.6634  |               |              0.9127  |
|      13  |      2  |      1.2256  |     0.8330  |   0.7858  |               |              1.3275  |
|      13  |      3  |      1.1582  |     0.8652  |   0.8417  |               |              1.7098  |
|      13  |      4  |      1.1475  |     0.8662  |   0.8424  |               |              2.0916  |
|      13  |      5  |      1.0840  |     0.8965  |   0.8585  |               |              2.4734  |
|      13  |      6  |      1.0488  |     0.9033  |   0.8950  |               |              2.8533  |
|      13  |      7  |      1.0254  |     0.9209  |   0.9049  |               |              3.2352  |
|      13  |      8  |      0.9624  |     0.9668  |   0.9221  |               |              3.6164  |
|      13  |      9  |      0.9521  |     0.9727  |   0.9317  |               |              3.9646  |
|      13  |   eval  |      0.9521  |     0.9727  |   0.9317  |       0.9396  |              4.1350  |
------------------------------------------------------------------------------------------------------
|      14  |      0  |      1.4023  |     0.7305  |   0.6769  |               |              0.4169  |
|      14  |      1  |      1.2666  |     0.8066  |   0.7633  |               |              0.8313  |
|      14  |      2  |      1.1953  |     0.8291  |   0.8126  |               |              1.2482  |
|      14  |      3  |      1.1299  |     0.8877  |   0.7931  |               |              1.6277  |
|      14  |      4  |      1.1729  |     0.8525  |   0.8599  |               |              2.0099  |
|      14  |      5  |      1.0967  |     0.8877  |   0.8602  |               |              2.3902  |
|      14  |      6  |      1.0400  |     0.9150  |   0.8943  |               |              2.7706  |
|      14  |      7  |      1.0107  |     0.9326  |   0.9078  |               |              3.1523  |
|      14  |      8  |      0.9790  |     0.9551  |   0.9228  |               |              3.5311  |
|      14  |      9  |      0.9341  |     0.9805  |   0.9346  |               |              3.8817  |
|      14  |   eval  |      0.9341  |     0.9805  |   0.9346  |       0.9396  |              4.0515  |
------------------------------------------------------------------------------------------------------
|      15  |      0  |      1.4229  |     0.7275  |   0.6482  |               |              0.5045  |
|      15  |      1  |      1.2734  |     0.8018  |   0.6446  |               |              0.9210  |
|      15  |      2  |      1.2295  |     0.8115  |   0.8004  |               |              1.3398  |
|      15  |      3  |      1.1455  |     0.8643  |   0.8151  |               |              1.7215  |
|      15  |      4  |      1.1494  |     0.8555  |   0.8153  |               |              2.1015  |
|      15  |      5  |      1.1162  |     0.8750  |   0.8543  |               |              2.4831  |
|      15  |      6  |      1.0312  |     0.9316  |   0.8734  |               |              2.8647  |
|      15  |      7  |      0.9976  |     0.9482  |   0.9044  |               |              3.2452  |
|      15  |      8  |      0.9697  |     0.9648  |   0.9230  |               |              3.6270  |
|      15  |      9  |      0.9468  |     0.9717  |   0.9322  |               |              3.9786  |
|      15  |   eval  |      0.9468  |     0.9717  |   0.9322  |       0.9432  |              4.1468  |
------------------------------------------------------------------------------------------------------
|      16  |      0  |      1.4629  |     0.6865  |   0.7110  |               |              0.5007  |
|      16  |      1  |      1.2744  |     0.7949  |   0.6999  |               |              0.9164  |
|      16  |      2  |      1.1934  |     0.8545  |   0.7988  |               |              1.3325  |
|      16  |      3  |      1.1260  |     0.8906  |   0.7711  |               |              1.7141  |
|      16  |      4  |      1.1211  |     0.8760  |   0.8646  |               |              2.0947  |
|      16  |      5  |      1.1016  |     0.8916  |   0.8513  |               |              2.4762  |
|      16  |      6  |      1.0391  |     0.9199  |   0.8901  |               |              2.8568  |
|      16  |      7  |      1.0059  |     0.9414  |   0.9030  |               |              3.2382  |
|      16  |      8  |      0.9805  |     0.9600  |   0.9211  |               |              3.6193  |
|      16  |      9  |      0.9355  |     0.9814  |   0.9303  |               |              3.9696  |
|      16  |   eval  |      0.9355  |     0.9814  |   0.9303  |       0.9388  |              4.1392  |
------------------------------------------------------------------------------------------------------
|      17  |      0  |      1.4658  |     0.7041  |   0.7054  |               |              0.4912  |
|      17  |      1  |      1.2461  |     0.8086  |   0.7670  |               |              0.9062  |
|      17  |      2  |      1.1963  |     0.8408  |   0.7898  |               |              1.3228  |
|      17  |      3  |      1.1885  |     0.8428  |   0.7786  |               |              1.7043  |
|      17  |      4  |      1.1299  |     0.8779  |   0.8404  |               |              2.0862  |
|      17  |      5  |      1.0713  |     0.9072  |   0.8718  |               |              2.4664  |
|      17  |      6  |      1.0527  |     0.9316  |   0.8891  |               |              2.8469  |
|      17  |      7  |      1.0264  |     0.9268  |   0.8974  |               |              3.2295  |
|      17  |      8  |      0.9731  |     0.9600  |   0.9222  |               |              3.6104  |
|      17  |      9  |      0.9424  |     0.9756  |   0.9319  |               |              3.9603  |
|      17  |   eval  |      0.9424  |     0.9756  |   0.9319  |       0.9394  |              4.1303  |
------------------------------------------------------------------------------------------------------
|      18  |      0  |      1.4268  |     0.7207  |   0.6774  |               |              0.4185  |
|      18  |      1  |      1.2471  |     0.8154  |   0.6701  |               |              0.8342  |
|      18  |      2  |      1.1992  |     0.8223  |   0.8270  |               |              1.2529  |
|      18  |      3  |      1.1670  |     0.8594  |   0.8177  |               |              1.6343  |
|      18  |      4  |      1.1299  |     0.8721  |   0.8689  |               |              2.0154  |
