------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|       4  |      1  |      1.2734  |     0.8047  |   0.6981  |               |              0.9192  |
|       4  |      2  |      1.2246  |     0.8232  |   0.7509  |               |              1.3344  |
|       4  |      3  |      1.1904  |     0.8438  |   0.8328  |               |              1.7150  |
|       4  |      4  |      1.1230  |     0.8779  |   0.8637  |               |              2.0964  |
|       4  |      5  |      1.0859  |     0.9033  |   0.8677  |               |              2.4791  |
|       4  |      6  |      1.0527  |     0.9053  |   0.8960  |               |              2.8607  |
|       4  |      7  |      1.0186  |     0.9365  |   0.9090  |               |              3.2427  |
|       4  |      8  |      0.9814  |     0.9541  |   0.9200  |               |              3.6250  |
|       4  |      9  |      0.9434  |     0.9795  |   0.9322  |               |              3.9756  |
|       4  |   eval  |      0.9434  |     0.9795  |   0.9322  |       0.9387  |              4.0891  |
------------------------------------------------------------------------------------------------------
|       5  |      0  |      1.4316  |     0.7090  |   0.6944  |               |              0.4997  |
|       5  |      1  |      1.2666  |     0.8027  |   0.7679  |               |              0.9127  |
|       5  |      2  |      1.1846  |     0.8516  |   0.8068  |               |              1.3282  |
|       5  |      3  |      1.1504  |     0.8652  |   0.8387  |               |              1.7086  |
|       5  |      4  |      1.1299  |     0.8789  |   0.8325  |               |              2.0925  |
|       5  |      5  |      1.0986  |     0.8926  |   0.8267  |               |              2.4743  |
|       5  |      6  |      1.0527  |     0.9150  |   0.8933  |               |              2.8560  |
|       5  |      7  |      1.0205  |     0.9346  |   0.8924  |               |              3.2381  |
|       5  |      8  |      0.9639  |     0.9668  |   0.9242  |               |              3.6193  |
|       5  |      9  |      0.9341  |     0.9863  |   0.9315  |               |              3.9704  |
|       5  |   eval  |      0.9341  |     0.9863  |   0.9315  |       0.9396  |              4.0840  |
------------------------------------------------------------------------------------------------------
|       6  |      0  |      1.4395  |     0.6973  |   0.6545  |               |              0.5001  |
|       6  |      1  |      1.2451  |     0.8154  |   0.7218  |               |              0.9141  |
|       6  |      2  |      1.2227  |     0.8213  |   0.8007  |               |              1.3318  |
|       6  |      3  |      1.1934  |     0.8389  |   0.8146  |               |              1.7131  |
|       6  |      4  |      1.1406  |     0.8584  |   0.8444  |               |              2.0968  |
|       6  |      5  |      1.0869  |     0.8906  |   0.8729  |               |              2.4776  |
|       6  |      6  |      1.0361  |     0.9170  |   0.8893  |               |              2.8586  |
|       6  |      7  |      1.0439  |     0.9277  |   0.9027  |               |              3.2414  |
|       6  |      8  |      0.9844  |     0.9492  |   0.9235  |               |              3.6224  |
|       6  |      9  |      0.9395  |     0.9805  |   0.9329  |               |              3.9751  |
|       6  |   eval  |      0.9395  |     0.9805  |   0.9329  |       0.9396  |              4.0886  |
------------------------------------------------------------------------------------------------------
|       7  |      0  |      1.4277  |     0.7139  |   0.6768  |               |              0.5003  |
|       7  |      1  |      1.2451  |     0.8184  |   0.6890  |               |              0.9137  |
|       7  |      2  |      1.2061  |     0.8350  |   0.7830  |               |              1.3300  |
|       7  |      3  |      1.1348  |     0.8750  |   0.8172  |               |              1.7106  |
|       7  |      4  |      1.1348  |     0.8750  |   0.8513  |               |              2.0958  |
|       7  |      5  |      1.0811  |     0.9082  |   0.8674  |               |              2.4765  |
|       7  |      6  |      1.0420  |     0.9258  |   0.8890  |               |              2.8591  |
|       7  |      7  |      1.0273  |     0.9277  |   0.8978  |               |              3.2418  |
|       7  |      8  |      0.9629  |     0.9658  |   0.9171  |               |              3.6219  |
|       7  |      9  |      0.9395  |     0.9775  |   0.9322  |               |              3.9750  |
|       7  |   eval  |      0.9395  |     0.9775  |   0.9322  |       0.9376  |              4.0885  |
------------------------------------------------------------------------------------------------------
|       8  |      0  |      1.3916  |     0.7393  |   0.6977  |               |              0.5067  |
|       8  |      1  |      1.2881  |     0.7891  |   0.6577  |               |              0.9209  |
|       8  |      2  |      1.2217  |     0.8164  |   0.7990  |               |              1.3380  |
|       8  |      3  |      1.1807  |     0.8506  |   0.7943  |               |              1.7198  |
|       8  |      4  |      1.1084  |     0.8779  |   0.8158  |               |              2.1029  |
|       8  |      5  |      1.0840  |     0.8955  |   0.8335  |               |              2.4839  |
|       8  |      6  |      1.0381  |     0.9238  |   0.8955  |               |              2.8668  |
|       8  |      7  |      1.0127  |     0.9404  |   0.9041  |               |              3.2494  |
|       8  |      8  |      0.9741  |     0.9570  |   0.9227  |               |              3.6314  |
|       8  |      9  |      0.9590  |     0.9668  |   0.9320  |               |              3.9835  |
|       8  |   eval  |      0.9590  |     0.9668  |   0.9320  |       0.9382  |              4.0974  |
------------------------------------------------------------------------------------------------------
|       9  |      0  |      1.5127  |     0.6348  |   0.5641  |               |              0.4820  |
|       9  |      1  |      1.2432  |     0.8213  |   0.7041  |               |              0.8962  |
|       9  |      2  |      1.2178  |     0.8311  |   0.6755  |               |              1.3141  |
|       9  |      3  |      1.1514  |     0.8623  |   0.7649  |               |              1.6949  |
|       9  |      4  |      1.1094  |     0.8867  |   0.8662  |               |              2.0790  |
|       9  |      5  |      1.0869  |     0.8906  |   0.8379  |               |              2.4605  |
|       9  |      6  |      1.0391  |     0.9180  |   0.8879  |               |              2.8414  |
|       9  |      7  |      1.0352  |     0.9307  |   0.9072  |               |              3.2263  |
|       9  |      8  |      0.9717  |     0.9639  |   0.9250  |               |              3.6065  |
|       9  |      9  |      0.9277  |     0.9834  |   0.9329  |               |              3.9591  |
|       9  |   eval  |      0.9277  |     0.9834  |   0.9329  |       0.9389  |              4.0735  |
------------------------------------------------------------------------------------------------------
|      10  |      0  |      1.4238  |     0.7148  |   0.6685  |               |              0.4186  |
|      10  |      1  |      1.2627  |     0.8105  |   0.7794  |               |              0.8323  |
|      10  |      2  |      1.1846  |     0.8369  |   0.7153  |               |              1.2507  |
|      10  |      3  |      1.1592  |     0.8555  |   0.8205  |               |              1.6318  |
|      10  |      4  |      1.1250  |     0.8877  |   0.8520  |               |              2.0166  |
|      10  |      5  |      1.0898  |     0.8994  |   0.8425  |               |              2.3986  |
|      10  |      6  |      1.0469  |     0.9160  |   0.8937  |               |              2.7805  |
|      10  |      7  |      1.0186  |     0.9346  |   0.8864  |               |              3.1652  |
|      10  |      8  |      0.9834  |     0.9561  |   0.9257  |               |              3.5458  |
|      10  |      9  |      0.9312  |     0.9824  |   0.9333  |               |              3.8982  |
|      10  |   eval  |      0.9312  |     0.9824  |   0.9333  |       0.9398  |              4.0121  |
------------------------------------------------------------------------------------------------------
|      11  |      0  |      1.4414  |     0.7119  |   0.6692  |               |              0.5014  |
|      11  |      1  |      1.2500  |     0.8027  |   0.7407  |               |              0.9142  |
|      11  |      2  |      1.1885  |     0.8438  |   0.7547  |               |              1.3333  |
|      11  |      3  |      1.1523  |     0.8623  |   0.7995  |               |              1.7161  |
|      11  |      4  |      1.1514  |     0.8691  |   0.8607  |               |              2.0992  |
|      11  |      5  |      1.0859  |     0.9023  |   0.8776  |               |              2.4819  |
|      11  |      6  |      1.0439  |     0.9248  |   0.8984  |               |              2.8654  |
|      11  |      7  |      1.0352  |     0.9238  |   0.8988  |               |              3.2480  |
|      11  |      8  |      0.9888  |     0.9434  |   0.9228  |               |              3.6303  |
|      11  |      9  |      0.9380  |     0.9844  |   0.9350  |               |              3.9823  |
|      11  |   eval  |      0.9380  |     0.9844  |   0.9350  |       0.9401  |              4.0960  |
------------------------------------------------------------------------------------------------------
|      12  |      0  |      1.4424  |     0.6973  |   0.6410  |               |              0.4955  |
|      12  |      1  |      1.2588  |     0.8047  |   0.7715  |               |              0.9105  |
|      12  |      2  |      1.1992  |     0.8496  |   0.7678  |               |              1.3280  |
|      12  |      3  |      1.1943  |     0.8350  |   0.6717  |               |              1.7105  |
|      12  |      4  |      1.1279  |     0.8760  |   0.8477  |               |              2.0930  |
|      12  |      5  |      1.1016  |     0.8857  |   0.8609  |               |              2.4758  |
|      12  |      6  |      1.0371  |     0.9268  |   0.8959  |               |              2.8591  |
|      12  |      7  |      1.0186  |     0.9326  |   0.8976  |               |              3.2436  |
|      12  |      8  |      0.9775  |     0.9541  |   0.9228  |               |              3.6266  |
|      12  |      9  |      0.9331  |     0.9844  |   0.9324  |               |              3.9785  |
|      12  |   eval  |      0.9331  |     0.9844  |   0.9324  |       0.9390  |              4.0919  |
------------------------------------------------------------------------------------------------------
|      13  |      0  |      1.4395  |     0.6953  |   0.5773  |               |              0.5047  |
|      13  |      1  |      1.3037  |     0.7666  |   0.6634  |               |              0.9178  |
|      13  |      2  |      1.2256  |     0.8330  |   0.7858  |               |              1.3373  |
|      13  |      3  |      1.1582  |     0.8652  |   0.8417  |               |              1.7197  |
|      13  |      4  |      1.1475  |     0.8662  |   0.8424  |               |              2.1030  |
|      13  |      5  |      1.0840  |     0.8965  |   0.8585  |               |              2.4857  |
|      13  |      6  |      1.0488  |     0.9033  |   0.8950  |               |              2.8687  |
|      13  |      7  |      1.0254  |     0.9209  |   0.9049  |               |              3.2510  |
|      13  |      8  |      0.9624  |     0.9668  |   0.9221  |               |              3.6332  |
|      13  |      9  |      0.9521  |     0.9727  |   0.9317  |               |              3.9848  |
|      13  |   eval  |      0.9521  |     0.9727  |   0.9317  |       0.9386  |              4.0982  |
------------------------------------------------------------------------------------------------------
|      14  |      0  |      1.4023  |     0.7305  |   0.6769  |               |              0.5014  |
|      14  |      1  |      1.2666  |     0.8066  |   0.7633  |               |              0.9164  |
|      14  |      2  |      1.1953  |     0.8291  |   0.8126  |               |              1.3341  |
|      14  |      3  |      1.1299  |     0.8877  |   0.7931  |               |              1.7156  |
|      14  |      4  |      1.1729  |     0.8525  |   0.8599  |               |              2.1002  |
|      14  |      5  |      1.0967  |     0.8877  |   0.8602  |               |              2.4826  |
|      14  |      6  |      1.0400  |     0.9150  |   0.8943  |               |              2.8668  |
|      14  |      7  |      1.0107  |     0.9326  |   0.9078  |               |              3.2484  |
|      14  |      8  |      0.9790  |     0.9551  |   0.9228  |               |              3.6313  |
|      14  |      9  |      0.9341  |     0.9805  |   0.9346  |               |              3.9846  |
|      14  |   eval  |      0.9341  |     0.9805  |   0.9346  |       0.9404  |              4.0982  |
------------------------------------------------------------------------------------------------------
|      15  |      0  |      1.4229  |     0.7275  |   0.6482  |               |              0.5006  |
|      15  |      1  |      1.2734  |     0.8018  |   0.6446  |               |              0.9157  |
|      15  |      2  |      1.2295  |     0.8115  |   0.8004  |               |              1.3341  |
|      15  |      3  |      1.1455  |     0.8643  |   0.8151  |               |              1.7152  |
|      15  |      4  |      1.1494  |     0.8555  |   0.8153  |               |              2.0999  |
|      15  |      5  |      1.1162  |     0.8750  |   0.8543  |               |              2.4830  |
|      15  |      6  |      1.0312  |     0.9316  |   0.8734  |               |              2.8654  |
|      15  |      7  |      0.9976  |     0.9482  |   0.9044  |               |              3.2506  |
|      15  |      8  |      0.9697  |     0.9648  |   0.9230  |               |              3.6323  |
|      15  |      9  |      0.9468  |     0.9717  |   0.9322  |               |              3.9856  |
|      15  |   eval  |      0.9468  |     0.9717  |   0.9322  |       0.9423  |              4.1001  |
------------------------------------------------------------------------------------------------------
|      16  |      0  |      1.4629  |     0.6865  |   0.7110  |               |              0.4897  |
|      16  |      1  |      1.2744  |     0.7949  |   0.6999  |               |              0.9024  |
|      16  |      2  |      1.1934  |     0.8545  |   0.7988  |               |              1.3209  |
|      16  |      3  |      1.1260  |     0.8906  |   0.7711  |               |              1.7017  |
|      16  |      4  |      1.1211  |     0.8760  |   0.8646  |               |              2.0874  |
|      16  |      5  |      1.1016  |     0.8916  |   0.8513  |               |              2.4695  |
|      16  |      6  |      1.0391  |     0.9199  |   0.8901  |               |              2.8518  |
|      16  |      7  |      1.0059  |     0.9414  |   0.9030  |               |              3.2377  |
|      16  |      8  |      0.9805  |     0.9600  |   0.9211  |               |              3.6188  |
|      16  |      9  |      0.9355  |     0.9814  |   0.9303  |               |              3.9727  |
|      16  |   eval  |      0.9355  |     0.9814  |   0.9303  |       0.9385  |              4.0873  |
------------------------------------------------------------------------------------------------------
|      17  |      0  |      1.4658  |     0.7041  |   0.7054  |               |              0.5067  |
|      17  |      1  |      1.2461  |     0.8086  |   0.7670  |               |              0.9209  |
|      17  |      2  |      1.1963  |     0.8408  |   0.7898  |               |              1.3394  |
|      17  |      3  |      1.1885  |     0.8428  |   0.7786  |               |              1.7213  |
|      17  |      4  |      1.1299  |     0.8779  |   0.8404  |               |              2.1066  |
|      17  |      5  |      1.0713  |     0.9072  |   0.8718  |               |              2.4876  |
|      17  |      6  |      1.0527  |     0.9316  |   0.8891  |               |              2.8704  |
|      17  |      7  |      1.0264  |     0.9268  |   0.8974  |               |              3.2542  |
|      17  |      8  |      0.9731  |     0.9600  |   0.9222  |               |              3.6359  |
|      17  |      9  |      0.9424  |     0.9756  |   0.9319  |               |              3.9892  |
|      17  |   eval  |      0.9424  |     0.9756  |   0.9319  |       0.9391  |              4.1036  |
------------------------------------------------------------------------------------------------------
|      18  |      0  |      1.4268  |     0.7207  |   0.6774  |               |              0.4169  |
|      18  |      1  |      1.2471  |     0.8154  |   0.6701  |               |              0.8320  |
|      18  |      2  |      1.1992  |     0.8223  |   0.8270  |               |              1.2507  |
|      18  |      3  |      1.1670  |     0.8594  |   0.8177  |               |              1.6319  |
|      18  |      4  |      1.1299  |     0.8721  |   0.8689  |               |              2.0174  |
|      18  |      5  |      1.1025  |     0.8857  |   0.7588  |               |              2.3985  |
|      18  |      6  |      1.0547  |     0.9121  |   0.8833  |               |              2.7812  |
|      18  |      7  |      1.0156  |     0.9434  |   0.8985  |               |              3.1652  |
|      18  |      8  |      0.9697  |     0.9570  |   0.9196  |               |              3.5468  |
|      18  |      9  |      0.9380  |     0.9746  |   0.9328  |               |              3.8994  |
|      18  |   eval  |      0.9380  |     0.9746  |   0.9328  |       0.9409  |              4.0132  |
------------------------------------------------------------------------------------------------------
|      19  |      0  |      1.4219  |     0.7100  |   0.6051  |               |              0.5062  |
|      19  |      1  |      1.2578  |     0.8154  |   0.7261  |               |              0.9219  |
|      19  |      2  |      1.2041  |     0.8379  |   0.6713  |               |              1.3404  |
|      19  |      3  |      1.1592  |     0.8525  |   0.8233  |               |              1.7220  |
|      19  |      4  |      1.1299  |     0.8779  |   0.8703  |               |              2.1064  |
|      19  |      5  |      1.1133  |     0.8809  |   0.8446  |               |              2.4905  |
|      19  |      6  |      1.0576  |     0.9082  |   0.8833  |               |              2.8738  |
|      19  |      7  |      1.0176  |     0.9424  |   0.9082  |               |              3.2601  |
|      19  |      8  |      0.9731  |     0.9551  |   0.9210  |               |              3.6422  |
|      19  |      9  |      0.9541  |     0.9648  |   0.9323  |               |              3.9953  |
|      19  |   eval  |      0.9541  |     0.9648  |   0.9323  |       0.9396  |              4.1091  |
------------------------------------------------------------------------------------------------------
|      20  |      0  |      1.4658  |     0.6953  |   0.6139  |               |              0.5006  |
|      20  |      1  |      1.2412  |     0.8242  |   0.7002  |               |              0.9141  |
|      20  |      2  |      1.1846  |     0.8477  |   0.8022  |               |              1.3340  |
|      20  |      3  |      1.1504  |     0.8506  |   0.7988  |               |              1.7147  |
|      20  |      4  |      1.1201  |     0.8682  |   0.8120  |               |              2.1018  |
|      20  |      5  |      1.1045  |     0.8799  |   0.8365  |               |              2.4825  |
|      20  |      6  |      1.0420  |     0.9219  |   0.8943  |               |              2.8656  |
|      20  |      7  |      1.0322  |     0.9316  |   0.9012  |               |              3.2490  |
|      20  |      8  |      0.9771  |     0.9531  |   0.9245  |               |              3.6305  |
|      20  |      9  |      0.9419  |     0.9756  |   0.9328  |               |              3.9847  |
|      20  |   eval  |      0.9419  |     0.9756  |   0.9328  |       0.9406  |              4.0980  |
------------------------------------------------------------------------------------------------------
|      21  |      0  |      1.4092  |     0.7158  |   0.6283  |               |              0.5064  |
|      21  |      1  |      1.2627  |     0.8135  |   0.7584  |               |              0.9211  |
|      21  |      2  |      1.1865  |     0.8506  |   0.7374  |               |              1.3396  |
|      21  |      3  |      1.1484  |     0.8672  |   0.7892  |               |              1.7205  |
|      21  |      4  |      1.1074  |     0.8906  |   0.8733  |               |              2.1068  |
|      21  |      5  |      1.0957  |     0.9014  |   0.8481  |               |              2.4880  |
|      21  |      6  |      1.0312  |     0.9355  |   0.8775  |               |              2.8722  |
|      21  |      7  |      0.9961  |     0.9492  |   0.8952  |               |              3.2555  |
|      21  |      8  |      0.9624  |     0.9619  |   0.9197  |               |              3.6370  |
|      21  |      9  |      0.9507  |     0.9727  |   0.9356  |               |              3.9917  |
|      21  |   eval  |      0.9507  |     0.9727  |   0.9356  |       0.9406  |              4.1058  |
------------------------------------------------------------------------------------------------------
|      22  |      0  |      1.4141  |     0.7148  |   0.6892  |               |              0.5019  |
|      22  |      1  |      1.2695  |     0.8125  |   0.7438  |               |              0.9195  |
|      22  |      2  |      1.2051  |     0.8359  |   0.7766  |               |              1.3374  |
|      22  |      3  |      1.1924  |     0.8379  |   0.7774  |               |              1.7205  |
|      22  |      4  |      1.1357  |     0.8799  |   0.8611  |               |              2.1022  |
|      22  |      5  |      1.1035  |     0.8867  |   0.8619  |               |              2.4858  |
|      22  |      6  |      1.0205  |     0.9365  |   0.8943  |               |              2.8684  |
|      22  |      7  |      1.0273  |     0.9316  |   0.9043  |               |              3.2509  |
|      22  |      8  |      0.9585  |     0.9688  |   0.9285  |               |              3.6333  |
|      22  |      9  |      0.9326  |     0.9844  |   0.9342  |               |              3.9848  |
|      22  |   eval  |      0.9326  |     0.9844  |   0.9342  |       0.9390  |              4.0990  |
------------------------------------------------------------------------------------------------------
|      23  |      0  |      1.4043  |     0.7207  |   0.6871  |               |              0.4988  |
|      23  |      1  |      1.3066  |     0.7656  |   0.7568  |               |              0.9130  |
|      23  |      2  |      1.1836  |     0.8545  |   0.7919  |               |              1.3341  |
|      23  |      3  |      1.1406  |     0.8740  |   0.7793  |               |              1.7157  |
|      23  |      4  |      1.1523  |     0.8486  |   0.8415  |               |              2.1003  |
|      23  |      5  |      1.0869  |     0.8975  |   0.8627  |               |              2.4821  |
|      23  |      6  |      1.0459  |     0.9131  |   0.8885  |               |              2.8661  |
|      23  |      7  |      1.0205  |     0.9316  |   0.9043  |               |              3.2498  |
|      23  |      8  |      0.9746  |     0.9590  |   0.9225  |               |              3.6318  |
|      23  |      9  |      0.9434  |     0.9766  |   0.9309  |               |              3.9847  |
|      23  |   eval  |      0.9434  |     0.9766  |   0.9309  |       0.9400  |              4.0984  |
------------------------------------------------------------------------------------------------------
|      24  |      0  |      1.4121  |     0.6982  |   0.7062  |               |              0.4980  |
|      24  |      1  |      1.2988  |     0.7998  |   0.6558  |               |              0.9131  |
|      24  |      2  |      1.2295  |     0.8213  |   0.8098  |               |              1.3314  |
|      24  |      3  |      1.1680  |     0.8428  |   0.7697  |               |              1.7136  |
|      24  |      4  |      1.0986  |     0.8838  |   0.8523  |               |              2.0998  |
|      24  |      5  |      1.0742  |     0.9170  |   0.8526  |               |              2.4822  |
|      24  |      6  |      1.0537  |     0.9131  |   0.8761  |               |              2.8661  |
|      24  |      7  |      1.0059  |     0.9453  |   0.8922  |               |              3.2499  |
|      24  |      8  |      0.9604  |     0.9707  |   0.9224  |               |              3.6323  |
|      24  |      9  |      0.9453  |     0.9756  |   0.9334  |               |              3.9853  |
|      24  |   eval  |      0.9453  |     0.9756  |   0.9334  |       0.9412  |              4.0999  |
------------------------------------------------------------------------------------------------------
|      25  |      0  |      1.4053  |     0.7344  |   0.6888  |               |              0.5136  |
|      25  |      1  |      1.2402  |     0.8291  |   0.7745  |               |              0.9282  |
|      25  |      2  |      1.1865  |     0.8496  |   0.7442  |               |              1.3489  |
|      25  |      3  |      1.2002  |     0.8330  |   0.7987  |               |              1.7308  |
|      25  |      4  |      1.1260  |     0.8750  |   0.8592  |               |              2.1158  |
|      25  |      5  |      1.0977  |     0.8906  |   0.8475  |               |              2.4996  |
|      25  |      6  |      1.0625  |     0.9072  |   0.8759  |               |              2.8825  |
|      25  |      7  |      1.0215  |     0.9355  |   0.8839  |               |              3.2672  |
|      25  |      8  |      0.9707  |     0.9609  |   0.9199  |               |              3.6497  |
|      25  |      9  |      0.9487  |     0.9727  |   0.9333  |               |              4.0024  |
|      25  |   eval  |      0.9487  |     0.9727  |   0.9333  |       0.9391  |              4.1170  |
------------------------------------------------------------------------------------------------------
|      26  |      0  |      1.4453  |     0.6875  |   0.6681  |               |              0.5055  |
|      26  |      1  |      1.2510  |     0.8223  |   0.6686  |               |              0.9191  |
|      26  |      2  |      1.1875  |     0.8320  |   0.8194  |               |              1.3385  |
|      26  |      3  |      1.1729  |     0.8418  |   0.7668  |               |              1.7196  |
|      26  |      4  |      1.1162  |     0.8848  |   0.8323  |               |              2.1068  |
|      26  |      5  |      1.1250  |     0.8672  |   0.8179  |               |              2.4879  |
|      26  |      6  |      1.0391  |     0.9238  |   0.8821  |               |              2.8726  |
|      26  |      7  |      1.0137  |     0.9355  |   0.9079  |               |              3.2564  |
|      26  |      8  |      0.9644  |     0.9629  |   0.9246  |               |              3.6386  |
|      26  |      9  |      0.9482  |     0.9727  |   0.9327  |               |              3.9929  |
|      26  |   eval  |      0.9482  |     0.9727  |   0.9327  |       0.9412  |              4.1076  |
------------------------------------------------------------------------------------------------------
|      27  |      0  |      1.4434  |     0.7002  |   0.6303  |               |              0.5074  |
|      27  |      1  |      1.2139  |     0.8535  |   0.7573  |               |              0.9211  |
|      27  |      2  |      1.2129  |     0.8213  |   0.7565  |               |              1.3425  |
|      27  |      3  |      1.1738  |     0.8486  |   0.8113  |               |              1.7246  |
|      27  |      4  |      1.1182  |     0.8828  |   0.8248  |               |              2.1075  |
|      27  |      5  |      1.0811  |     0.8965  |   0.8453  |               |              2.4905  |
|      27  |      6  |      1.0322  |     0.9297  |   0.8898  |               |              2.8727  |
|      27  |      7  |      1.0449  |     0.9219  |   0.8966  |               |              3.2559  |
|      27  |      8  |      0.9604  |     0.9697  |   0.9233  |               |              3.6381  |
|      27  |      9  |      0.9399  |     0.9756  |   0.9328  |               |              3.9910  |
|      27  |   eval  |      0.9399  |     0.9756  |   0.9328  |       0.9392  |              4.1052  |
------------------------------------------------------------------------------------------------------
|      28  |      0  |      1.4482  |     0.6943  |   0.6472  |               |              0.4772  |
|      28  |      1  |      1.2695  |     0.8047  |   0.7317  |               |              0.8901  |
|      28  |      2  |      1.1816  |     0.8486  |   0.8090  |               |              1.3106  |
|      28  |      3  |      1.1807  |     0.8398  |   0.8255  |               |              1.6913  |
|      28  |      4  |      1.1094  |     0.8838  |   0.8356  |               |              2.0769  |
|      28  |      5  |      1.1055  |     0.8799  |   0.8493  |               |              2.4590  |
|      28  |      6  |      1.0449  |     0.9238  |   0.8822  |               |              2.8417  |
|      28  |      7  |      1.0312  |     0.9316  |   0.9061  |               |              3.2260  |
|      28  |      8  |      0.9766  |     0.9561  |   0.9181  |               |              3.6065  |
|      28  |      9  |      0.9375  |     0.9805  |   0.9336  |               |              3.9602  |
|      28  |   eval  |      0.9375  |     0.9805  |   0.9336  |       0.9385  |              4.0747  |
------------------------------------------------------------------------------------------------------
|      29  |      0  |      1.4463  |     0.6973  |   0.6237  |               |              0.4972  |
|      29  |      1  |      1.2754  |     0.7969  |   0.6418  |               |              0.9127  |
|      29  |      2  |      1.2021  |     0.8457  |   0.8010  |               |              1.3337  |
|      29  |      3  |      1.1641  |     0.8447  |   0.8208  |               |              1.7169  |
|      29  |      4  |      1.1387  |     0.8652  |   0.8470  |               |              2.1001  |
|      29  |      5  |      1.0879  |     0.9014  |   0.8301  |               |              2.4835  |
|      29  |      6  |      1.0371  |     0.9277  |   0.8938  |               |              2.8656  |
|      29  |      7  |      1.0166  |     0.9365  |   0.8969  |               |              3.2497  |
|      29  |      8  |      0.9839  |     0.9453  |   0.9249  |               |              3.6314  |
