------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|       7  |      2  |      1.2100  |     0.8232  |   0.8106  |               |              1.2492  |
|       7  |      3  |      1.1494  |     0.8555  |   0.8496  |               |              1.6314  |
|       7  |      4  |      1.1484  |     0.8545  |   0.8447  |               |              2.0160  |
|       7  |      5  |      1.0801  |     0.9033  |   0.8560  |               |              2.3987  |
|       7  |      6  |      1.0508  |     0.9258  |   0.8979  |               |              2.7806  |
|       7  |      7  |      1.0391  |     0.9238  |   0.8712  |               |              3.1643  |
|       7  |      8  |      0.9697  |     0.9619  |   0.9179  |               |              3.5454  |
|       7  |      9  |      0.9541  |     0.9658  |   0.9340  |               |              3.9288  |
|       7  |     10  |      0.9478  |     0.9775  |   0.9358  |               |              4.0140  |
|       7  |   eval  |      0.9478  |     0.9775  |   0.9358  |       0.9412  |              4.1273  |
------------------------------------------------------------------------------------------------------
|       8  |      0  |      1.3848  |     0.7432  |   0.7059  |               |              0.5047  |
|       8  |      1  |      1.3135  |     0.7656  |   0.5518  |               |              0.9206  |
|       8  |      2  |      1.2080  |     0.8223  |   0.8081  |               |              1.3383  |
|       8  |      3  |      1.1729  |     0.8447  |   0.7712  |               |              1.7209  |
|       8  |      4  |      1.1191  |     0.8916  |   0.8611  |               |              2.1035  |
|       8  |      5  |      1.1055  |     0.8887  |   0.8489  |               |              2.4859  |
|       8  |      6  |      1.0449  |     0.9248  |   0.8951  |               |              2.8679  |
|       8  |      7  |      1.0371  |     0.9189  |   0.9002  |               |              3.2504  |
|       8  |      8  |      0.9775  |     0.9561  |   0.9205  |               |              3.6336  |
|       8  |      9  |      0.9521  |     0.9707  |   0.9325  |               |              4.0161  |
|       8  |     10  |      0.9336  |     0.9814  |   0.9331  |               |              4.1011  |
|       8  |   eval  |      0.9336  |     0.9814  |   0.9331  |       0.9398  |              4.2157  |
------------------------------------------------------------------------------------------------------
|       9  |      0  |      1.4531  |     0.6865  |   0.6290  |               |              0.5064  |
|       9  |      1  |      1.2480  |     0.8242  |   0.7656  |               |              0.9208  |
|       9  |      2  |      1.2217  |     0.8320  |   0.6896  |               |              1.3379  |
|       9  |      3  |      1.1680  |     0.8623  |   0.7777  |               |              1.7207  |
|       9  |      4  |      1.0967  |     0.8994  |   0.8739  |               |              2.1046  |
|       9  |      5  |      1.0830  |     0.9033  |   0.8526  |               |              2.4871  |
|       9  |      6  |      1.0439  |     0.9258  |   0.8872  |               |              2.8704  |
|       9  |      7  |      1.0420  |     0.9160  |   0.8985  |               |              3.2535  |
|       9  |      8  |      0.9819  |     0.9551  |   0.9226  |               |              3.6348  |
|       9  |      9  |      0.9531  |     0.9668  |   0.9340  |               |              4.0181  |
|       9  |     10  |      0.9404  |     0.9824  |   0.9341  |               |              4.1043  |
|       9  |   eval  |      0.9404  |     0.9824  |   0.9341  |       0.9400  |              4.2178  |
------------------------------------------------------------------------------------------------------
|      10  |      0  |      1.4258  |     0.7109  |   0.6895  |               |              0.4968  |
|      10  |      1  |      1.2637  |     0.8008  |   0.6798  |               |              0.9117  |
|      10  |      2  |      1.2041  |     0.8418  |   0.7251  |               |              1.3299  |
|      10  |      3  |      1.1670  |     0.8447  |   0.7968  |               |              1.7126  |
|      10  |      4  |      1.1270  |     0.8682  |   0.8284  |               |              2.0954  |
|      10  |      5  |      1.0850  |     0.9043  |   0.8012  |               |              2.4785  |
|      10  |      6  |      1.0537  |     0.9170  |   0.8769  |               |              2.8613  |
|      10  |      7  |      1.0254  |     0.9336  |   0.9062  |               |              3.2430  |
|      10  |      8  |      0.9907  |     0.9531  |   0.9217  |               |              3.6264  |
|      10  |      9  |      0.9312  |     0.9854  |   0.9331  |               |              4.0098  |
|      10  |     10  |      0.9326  |     0.9805  |   0.9340  |               |              4.0950  |
|      10  |   eval  |      0.9326  |     0.9805  |   0.9340  |       0.9381  |              4.2090  |
------------------------------------------------------------------------------------------------------
|      11  |      0  |      1.4590  |     0.6855  |   0.6781  |               |              0.5044  |
|      11  |      1  |      1.2607  |     0.8086  |   0.6984  |               |              0.9196  |
|      11  |      2  |      1.2178  |     0.8145  |   0.7933  |               |              1.3369  |
|      11  |      3  |      1.1504  |     0.8613  |   0.8253  |               |              1.7194  |
|      11  |      4  |      1.1572  |     0.8584  |   0.8536  |               |              2.1018  |
|      11  |      5  |      1.0957  |     0.8975  |   0.8758  |               |              2.4858  |
|      11  |      6  |      1.0605  |     0.9189  |   0.8897  |               |              2.8695  |
|      11  |      7  |      1.0488  |     0.9102  |   0.8928  |               |              3.2524  |
|      11  |      8  |      0.9917  |     0.9521  |   0.9142  |               |              3.6344  |
|      11  |      9  |      0.9648  |     0.9707  |   0.9348  |               |              4.0166  |
|      11  |     10  |      0.9282  |     0.9834  |   0.9354  |               |              4.1029  |
|      11  |   eval  |      0.9282  |     0.9834  |   0.9354  |       0.9387  |              4.2164  |
------------------------------------------------------------------------------------------------------
|      12  |      0  |      1.4316  |     0.7061  |   0.6721  |               |              0.4177  |
|      12  |      1  |      1.2539  |     0.8135  |   0.7438  |               |              0.8325  |
|      12  |      2  |      1.1992  |     0.8408  |   0.7741  |               |              1.2494  |
|      12  |      3  |      1.1699  |     0.8428  |   0.6861  |               |              1.6313  |
|      12  |      4  |      1.1436  |     0.8574  |   0.8478  |               |              2.0165  |
|      12  |      5  |      1.0986  |     0.8926  |   0.8708  |               |              2.3983  |
|      12  |      6  |      1.0488  |     0.9189  |   0.8780  |               |              2.7806  |
|      12  |      7  |      1.0381  |     0.9131  |   0.9007  |               |              3.1648  |
|      12  |      8  |      0.9858  |     0.9512  |   0.9233  |               |              3.5463  |
|      12  |      9  |      0.9590  |     0.9648  |   0.9331  |               |              3.9319  |
|      12  |     10  |      0.9292  |     0.9883  |   0.9334  |               |              4.0176  |
|      12  |   eval  |      0.9292  |     0.9883  |   0.9334  |       0.9403  |              4.1310  |
------------------------------------------------------------------------------------------------------
|      13  |      0  |      1.4443  |     0.6914  |   0.5968  |               |              0.4432  |
|      13  |      1  |      1.2900  |     0.7900  |   0.6592  |               |              0.8578  |
|      13  |      2  |      1.2119  |     0.8271  |   0.7901  |               |              1.2746  |
|      13  |      3  |      1.1641  |     0.8516  |   0.8321  |               |              1.6577  |
|      13  |      4  |      1.1201  |     0.8789  |   0.8704  |               |              2.0415  |
|      13  |      5  |      1.0859  |     0.8916  |   0.8466  |               |              2.4239  |
|      13  |      6  |      1.0508  |     0.9180  |   0.8865  |               |              2.8075  |
|      13  |      7  |      1.0361  |     0.9248  |   0.8885  |               |              3.1892  |
|      13  |      8  |      0.9839  |     0.9551  |   0.9198  |               |              3.5726  |
|      13  |      9  |      0.9517  |     0.9678  |   0.9325  |               |              3.9564  |
|      13  |     10  |      0.9351  |     0.9805  |   0.9321  |               |              4.0413  |
|      13  |   eval  |      0.9351  |     0.9805  |   0.9321  |       0.9396  |              4.1552  |
------------------------------------------------------------------------------------------------------
|      14  |      0  |      1.4307  |     0.7002  |   0.7068  |               |              0.5092  |
|      14  |      1  |      1.2646  |     0.7959  |   0.6159  |               |              0.9260  |
|      14  |      2  |      1.1992  |     0.8340  |   0.8123  |               |              1.3428  |
|      14  |      3  |      1.1328  |     0.8789  |   0.7993  |               |              1.7267  |
|      14  |      4  |      1.1592  |     0.8623  |   0.8404  |               |              2.1096  |
|      14  |      5  |      1.1016  |     0.8926  |   0.8697  |               |              2.4940  |
|      14  |      6  |      1.0479  |     0.9199  |   0.8766  |               |              2.8766  |
|      14  |      7  |      1.0186  |     0.9346  |   0.9005  |               |              3.2608  |
|      14  |      8  |      0.9844  |     0.9492  |   0.9119  |               |              3.6439  |
|      14  |      9  |      0.9507  |     0.9736  |   0.9292  |               |              4.0269  |
|      14  |     10  |      0.9297  |     0.9844  |   0.9296  |               |              4.1128  |
|      14  |   eval  |      0.9297  |     0.9844  |   0.9296  |       0.9372  |              4.2254  |
------------------------------------------------------------------------------------------------------
|      15  |      0  |      1.4150  |     0.7305  |   0.6703  |               |              0.4191  |
|      15  |      1  |      1.2568  |     0.8105  |   0.7486  |               |              0.8359  |
|      15  |      2  |      1.2012  |     0.8398  |   0.8117  |               |              1.2530  |
|      15  |      3  |      1.1611  |     0.8662  |   0.7542  |               |              1.6369  |
|      15  |      4  |      1.1514  |     0.8535  |   0.7848  |               |              2.0219  |
|      15  |      5  |      1.1221  |     0.8662  |   0.8482  |               |              2.4035  |
|      15  |      6  |      1.0361  |     0.9189  |   0.8689  |               |              2.7864  |
|      15  |      7  |      0.9985  |     0.9473  |   0.8979  |               |              3.1708  |
|      15  |      8  |      0.9766  |     0.9619  |   0.9205  |               |              3.5521  |
|      15  |      9  |      0.9355  |     0.9795  |   0.9339  |               |              3.9372  |
|      15  |     10  |      0.9336  |     0.9814  |   0.9341  |               |              4.0221  |
|      15  |   eval  |      0.9336  |     0.9814  |   0.9341  |       0.9384  |              4.1361  |
------------------------------------------------------------------------------------------------------
|      16  |      0  |      1.4688  |     0.6992  |   0.6794  |               |              0.5119  |
|      16  |      1  |      1.2861  |     0.7939  |   0.7439  |               |              0.9276  |
|      16  |      2  |      1.1934  |     0.8525  |   0.7971  |               |              1.3456  |
|      16  |      3  |      1.1426  |     0.8701  |   0.7152  |               |              1.7282  |
|      16  |      4  |      1.1191  |     0.8750  |   0.8662  |               |              2.1122  |
|      16  |      5  |      1.1162  |     0.8818  |   0.8394  |               |              2.4941  |
|      16  |      6  |      1.0430  |     0.9219  |   0.8768  |               |              2.8779  |
|      16  |      7  |      1.0088  |     0.9346  |   0.8942  |               |              3.2607  |
|      16  |      8  |      0.9907  |     0.9453  |   0.9182  |               |              3.6436  |
|      16  |      9  |      0.9497  |     0.9736  |   0.9299  |               |              4.0280  |
|      16  |     10  |      0.9282  |     0.9863  |   0.9311  |               |              4.1146  |
|      16  |   eval  |      0.9282  |     0.9863  |   0.9311  |       0.9371  |              4.2276  |
------------------------------------------------------------------------------------------------------
|      17  |      0  |      1.4756  |     0.6904  |   0.6834  |               |              0.5137  |
|      17  |      1  |      1.2451  |     0.8164  |   0.7362  |               |              0.9287  |
|      17  |      2  |      1.1885  |     0.8467  |   0.7932  |               |              1.3473  |
|      17  |      3  |      1.1787  |     0.8408  |   0.7495  |               |              1.7301  |
|      17  |      4  |      1.1426  |     0.8711  |   0.8471  |               |              2.1144  |
|      17  |      5  |      1.0820  |     0.8984  |   0.8752  |               |              2.4986  |
|      17  |      6  |      1.0586  |     0.9102  |   0.8861  |               |              2.8818  |
|      17  |      7  |      1.0254  |     0.9355  |   0.8897  |               |              3.2663  |
|      17  |      8  |      0.9727  |     0.9600  |   0.9212  |               |              3.6477  |
|      17  |      9  |      0.9570  |     0.9648  |   0.9316  |               |              4.0337  |
|      17  |     10  |      0.9272  |     0.9854  |   0.9313  |               |              4.1204  |
|      17  |   eval  |      0.9272  |     0.9854  |   0.9313  |       0.9370  |              4.2331  |
------------------------------------------------------------------------------------------------------
|      18  |      0  |      1.4473  |     0.6982  |   0.6712  |               |              0.5074  |
|      18  |      1  |      1.2607  |     0.7979  |   0.7085  |               |              0.9226  |
|      18  |      2  |      1.1953  |     0.8350  |   0.7887  |               |              1.3419  |
|      18  |      3  |      1.1650  |     0.8477  |   0.7668  |               |              1.7244  |
|      18  |      4  |      1.1465  |     0.8682  |   0.8681  |               |              2.1107  |
|      18  |      5  |      1.1191  |     0.8896  |   0.7997  |               |              2.4936  |
|      18  |      6  |      1.0596  |     0.9111  |   0.8842  |               |              2.8781  |
|      18  |      7  |      1.0312  |     0.9209  |   0.8744  |               |              3.2620  |
|      18  |      8  |      0.9731  |     0.9619  |   0.9136  |               |              3.6436  |
|      18  |      9  |      0.9448  |     0.9746  |   0.9330  |               |              4.0281  |
|      18  |     10  |      0.9297  |     0.9854  |   0.9331  |               |              4.1136  |
|      18  |   eval  |      0.9297  |     0.9854  |   0.9331  |       0.9425  |              4.2270  |
------------------------------------------------------------------------------------------------------
|      19  |      0  |      1.4150  |     0.7090  |   0.6370  |               |              0.4188  |
|      19  |      1  |      1.2783  |     0.8027  |   0.6952  |               |              0.8338  |
|      19  |      2  |      1.2012  |     0.8428  |   0.7605  |               |              1.2532  |
|      19  |      3  |      1.1543  |     0.8682  |   0.8304  |               |              1.6357  |
|      19  |      4  |      1.1230  |     0.8760  |   0.8730  |               |              2.0197  |
|      19  |      5  |      1.1045  |     0.8877  |   0.8548  |               |              2.4055  |
|      19  |      6  |      1.0576  |     0.9170  |   0.8642  |               |              2.7891  |
|      19  |      7  |      1.0205  |     0.9316  |   0.9027  |               |              3.1742  |
|      19  |      8  |      0.9814  |     0.9512  |   0.9144  |               |              3.5571  |
|      19  |      9  |      0.9507  |     0.9707  |   0.9329  |               |              3.9432  |
|      19  |     10  |      0.9380  |     0.9756  |   0.9328  |               |              4.0286  |
|      19  |   eval  |      0.9380  |     0.9756  |   0.9328  |       0.9394  |              4.1424  |
------------------------------------------------------------------------------------------------------
|      20  |      0  |      1.4639  |     0.6943  |   0.6421  |               |              0.5030  |
|      20  |      1  |      1.2393  |     0.8154  |   0.7416  |               |              0.9176  |
|      20  |      2  |      1.1992  |     0.8418  |   0.8182  |               |              1.3359  |
|      20  |      3  |      1.1455  |     0.8623  |   0.8208  |               |              1.7188  |
|      20  |      4  |      1.1230  |     0.8760  |   0.8311  |               |              2.1040  |
|      20  |      5  |      1.1279  |     0.8770  |   0.8733  |               |              2.4870  |
|      20  |      6  |      1.0391  |     0.9248  |   0.8856  |               |              2.8715  |
|      20  |      7  |      1.0410  |     0.9238  |   0.8948  |               |              3.2553  |
|      20  |      8  |      0.9941  |     0.9434  |   0.9187  |               |              3.6379  |
|      20  |      9  |      0.9575  |     0.9678  |   0.9329  |               |              4.0215  |
|      20  |     10  |      0.9424  |     0.9746  |   0.9342  |               |              4.1058  |
|      20  |   eval  |      0.9424  |     0.9746  |   0.9342  |       0.9376  |              4.2196  |
------------------------------------------------------------------------------------------------------
|      21  |      0  |      1.3994  |     0.7314  |   0.6133  |               |              0.5075  |
|      21  |      1  |      1.2598  |     0.8145  |   0.7360  |               |              0.9220  |
|      21  |      2  |      1.1982  |     0.8467  |   0.7598  |               |              1.3418  |
|      21  |      3  |      1.1357  |     0.8770  |   0.8392  |               |              1.7243  |
|      21  |      4  |      1.1270  |     0.8789  |   0.8295  |               |              2.1094  |
|      21  |      5  |      1.1045  |     0.8857  |   0.8109  |               |              2.4917  |
|      21  |      6  |      1.0332  |     0.9199  |   0.8732  |               |              2.8752  |
|      21  |      7  |      1.0098  |     0.9473  |   0.8939  |               |              3.2580  |
|      21  |      8  |      0.9658  |     0.9648  |   0.9153  |               |              3.6406  |
|      21  |      9  |      0.9458  |     0.9736  |   0.9347  |               |              4.0248  |
|      21  |     10  |      0.9331  |     0.9785  |   0.9332  |               |              4.1126  |
|      21  |   eval  |      0.9331  |     0.9785  |   0.9332  |       0.9402  |              4.2255  |
------------------------------------------------------------------------------------------------------
|      22  |      0  |      1.4326  |     0.7100  |   0.6735  |               |              0.4179  |
|      22  |      1  |      1.2979  |     0.7939  |   0.6997  |               |              0.8345  |
|      22  |      2  |      1.2002  |     0.8398  |   0.7374  |               |              1.2530  |
|      22  |      3  |      1.1914  |     0.8379  |   0.8051  |               |              1.6354  |
|      22  |      4  |      1.1396  |     0.8730  |   0.8430  |               |              2.0205  |
|      22  |      5  |      1.1143  |     0.8701  |   0.8384  |               |              2.4041  |
|      22  |      6  |      1.0322  |     0.9268  |   0.8899  |               |              2.7873  |
|      22  |      7  |      1.0459  |     0.9170  |   0.8945  |               |              3.1705  |
|      22  |      8  |      0.9702  |     0.9648  |   0.9225  |               |              3.5541  |
|      22  |      9  |      0.9468  |     0.9766  |   0.9325  |               |              3.9384  |
|      22  |     10  |      0.9277  |     0.9834  |   0.9328  |               |              4.0239  |
|      22  |   eval  |      0.9277  |     0.9834  |   0.9328  |       0.9386  |              4.1384  |
------------------------------------------------------------------------------------------------------
|      23  |      0  |      1.4131  |     0.7148  |   0.6775  |               |              0.5067  |
|      23  |      1  |      1.2900  |     0.7861  |   0.7875  |               |              0.9201  |
|      23  |      2  |      1.1826  |     0.8506  |   0.7928  |               |              1.3400  |
|      23  |      3  |      1.1465  |     0.8740  |   0.8260  |               |              1.7218  |
|      23  |      4  |      1.1562  |     0.8662  |   0.8339  |               |              2.1079  |
|      23  |      5  |      1.0908  |     0.8916  |   0.8672  |               |              2.4903  |
|      23  |      6  |      1.0605  |     0.9180  |   0.8714  |               |              2.8734  |
|      23  |      7  |      1.0303  |     0.9336  |   0.8962  |               |              3.2595  |
|      23  |      8  |      0.9844  |     0.9512  |   0.9185  |               |              3.6410  |
|      23  |      9  |      0.9585  |     0.9717  |   0.9334  |               |              4.0256  |
|      23  |     10  |      0.9351  |     0.9814  |   0.9337  |               |              4.1112  |
|      23  |   eval  |      0.9351  |     0.9814  |   0.9337  |       0.9406  |              4.2251  |
------------------------------------------------------------------------------------------------------
|      24  |      0  |      1.4219  |     0.7061  |   0.6882  |               |              0.4983  |
|      24  |      1  |      1.2656  |     0.8193  |   0.7219  |               |              0.9139  |
|      24  |      2  |      1.2080  |     0.8281  |   0.7562  |               |              1.3344  |
|      24  |      3  |      1.1650  |     0.8516  |   0.7284  |               |              1.7170  |
|      24  |      4  |      1.1074  |     0.8857  |   0.8718  |               |              2.1024  |
|      24  |      5  |      1.0830  |     0.9023  |   0.8481  |               |              2.4847  |
|      24  |      6  |      1.0625  |     0.9082  |   0.8862  |               |              2.8689  |
|      24  |      7  |      1.0225  |     0.9375  |   0.8943  |               |              3.2528  |
|      24  |      8  |      0.9692  |     0.9609  |   0.9224  |               |              3.6343  |
|      24  |      9  |      0.9565  |     0.9697  |   0.9356  |               |              4.0212  |
|      24  |     10  |      0.9326  |     0.9824  |   0.9364  |               |              4.1061  |
|      24  |   eval  |      0.9326  |     0.9824  |   0.9364  |       0.9441  |              4.2205  |
------------------------------------------------------------------------------------------------------
Mean: 0.9394    Std: 0.0017
/workspace/ese-3060-project/logs/2990c268-65c6-4b75-9ac1-d4a0ed19c6ec/log.pt
