------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|      10  |      9  |      0.9312  |     0.9824  |   0.9333  |               |              3.9042  |
|      10  |   eval  |      0.9312  |     0.9824  |   0.9333  |       0.9398  |              4.0181  |
------------------------------------------------------------------------------------------------------
|      11  |      0  |      1.4414  |     0.7119  |   0.6692  |               |              0.4221  |
|      11  |      1  |      1.2500  |     0.8027  |   0.7407  |               |              0.8390  |
|      11  |      2  |      1.1885  |     0.8438  |   0.7547  |               |              1.2575  |
|      11  |      3  |      1.1523  |     0.8623  |   0.7995  |               |              1.6395  |
|      11  |      4  |      1.1514  |     0.8691  |   0.8607  |               |              2.0253  |
|      11  |      5  |      1.0859  |     0.9023  |   0.8776  |               |              2.4078  |
|      11  |      6  |      1.0439  |     0.9248  |   0.8984  |               |              2.7900  |
|      11  |      7  |      1.0352  |     0.9238  |   0.8988  |               |              3.1732  |
|      11  |      8  |      0.9888  |     0.9434  |   0.9228  |               |              3.5566  |
|      11  |      9  |      0.9380  |     0.9844  |   0.9350  |               |              3.9104  |
|      11  |   eval  |      0.9380  |     0.9844  |   0.9350  |       0.9401  |              4.0241  |
------------------------------------------------------------------------------------------------------
|      12  |      0  |      1.4424  |     0.6973  |   0.6410  |               |              0.5102  |
|      12  |      1  |      1.2588  |     0.8047  |   0.7715  |               |              0.9266  |
|      12  |      2  |      1.1992  |     0.8496  |   0.7678  |               |              1.3462  |
|      12  |      3  |      1.1943  |     0.8350  |   0.6717  |               |              1.7287  |
|      12  |      4  |      1.1279  |     0.8760  |   0.8477  |               |              2.1136  |
|      12  |      5  |      1.1016  |     0.8857  |   0.8609  |               |              2.4961  |
|      12  |      6  |      1.0371  |     0.9268  |   0.8959  |               |              2.8790  |
|      12  |      7  |      1.0186  |     0.9326  |   0.8976  |               |              3.2625  |
|      12  |      8  |      0.9775  |     0.9541  |   0.9228  |               |              3.6438  |
|      12  |      9  |      0.9331  |     0.9844  |   0.9324  |               |              4.0004  |
|      12  |   eval  |      0.9331  |     0.9844  |   0.9324  |       0.9390  |              4.1141  |
------------------------------------------------------------------------------------------------------
|      13  |      0  |      1.4395  |     0.6953  |   0.5773  |               |              0.5094  |
|      13  |      1  |      1.3037  |     0.7666  |   0.6634  |               |              0.9265  |
|      13  |      2  |      1.2256  |     0.8330  |   0.7858  |               |              1.3461  |
|      13  |      3  |      1.1582  |     0.8652  |   0.8417  |               |              1.7288  |
|      13  |      4  |      1.1475  |     0.8662  |   0.8424  |               |              2.1132  |
|      13  |      5  |      1.0840  |     0.8965  |   0.8585  |               |              2.4963  |
|      13  |      6  |      1.0488  |     0.9033  |   0.8950  |               |              2.8795  |
|      13  |      7  |      1.0254  |     0.9209  |   0.9049  |               |              3.2632  |
|      13  |      8  |      0.9624  |     0.9668  |   0.9221  |               |              3.6452  |
|      13  |      9  |      0.9521  |     0.9727  |   0.9317  |               |              4.0002  |
|      13  |   eval  |      0.9521  |     0.9727  |   0.9317  |       0.9386  |              4.1148  |
------------------------------------------------------------------------------------------------------
|      14  |      0  |      1.4023  |     0.7305  |   0.6769  |               |              0.5092  |
|      14  |      1  |      1.2666  |     0.8066  |   0.7633  |               |              0.9257  |
|      14  |      2  |      1.1953  |     0.8291  |   0.8126  |               |              1.3457  |
|      14  |      3  |      1.1299  |     0.8877  |   0.7931  |               |              1.7279  |
|      14  |      4  |      1.1729  |     0.8525  |   0.8599  |               |              2.1132  |
|      14  |      5  |      1.0967  |     0.8877  |   0.8602  |               |              2.4957  |
|      14  |      6  |      1.0400  |     0.9150  |   0.8943  |               |              2.8791  |
|      14  |      7  |      1.0107  |     0.9326  |   0.9078  |               |              3.2635  |
|      14  |      8  |      0.9790  |     0.9551  |   0.9228  |               |              3.6457  |
|      14  |      9  |      0.9341  |     0.9805  |   0.9346  |               |              3.9998  |
|      14  |   eval  |      0.9341  |     0.9805  |   0.9346  |       0.9404  |              4.1135  |
------------------------------------------------------------------------------------------------------
|      15  |      0  |      1.4229  |     0.7275  |   0.6482  |               |              0.4956  |
|      15  |      1  |      1.2734  |     0.8018  |   0.6446  |               |              0.9117  |
|      15  |      2  |      1.2295  |     0.8115  |   0.8004  |               |              1.3325  |
|      15  |      3  |      1.1455  |     0.8643  |   0.8151  |               |              1.7141  |
|      15  |      4  |      1.1494  |     0.8555  |   0.8153  |               |              2.1006  |
|      15  |      5  |      1.1162  |     0.8750  |   0.8543  |               |              2.4832  |
|      15  |      6  |      1.0312  |     0.9316  |   0.8734  |               |              2.8671  |
|      15  |      7  |      0.9976  |     0.9482  |   0.9044  |               |              3.2517  |
|      15  |      8  |      0.9697  |     0.9648  |   0.9230  |               |              3.6338  |
|      15  |      9  |      0.9468  |     0.9717  |   0.9322  |               |              3.9891  |
|      15  |   eval  |      0.9468  |     0.9717  |   0.9322  |       0.9423  |              4.1035  |
------------------------------------------------------------------------------------------------------
|      16  |      0  |      1.4629  |     0.6865  |   0.7110  |               |              0.5044  |
|      16  |      1  |      1.2744  |     0.7949  |   0.6999  |               |              0.9231  |
|      16  |      2  |      1.1934  |     0.8545  |   0.7988  |               |              1.3433  |
|      16  |      3  |      1.1260  |     0.8906  |   0.7711  |               |              1.7261  |
|      16  |      4  |      1.1211  |     0.8760  |   0.8646  |               |              2.1111  |
|      16  |      5  |      1.1016  |     0.8916  |   0.8513  |               |              2.4952  |
|      16  |      6  |      1.0391  |     0.9199  |   0.8901  |               |              2.8788  |
|      16  |      7  |      1.0059  |     0.9414  |   0.9030  |               |              3.2652  |
|      16  |      8  |      0.9805  |     0.9600  |   0.9211  |               |              3.6479  |
|      16  |      9  |      0.9355  |     0.9814  |   0.9303  |               |              4.0025  |
|      16  |   eval  |      0.9355  |     0.9814  |   0.9303  |       0.9385  |              4.1167  |
------------------------------------------------------------------------------------------------------
|      17  |      0  |      1.4658  |     0.7041  |   0.7054  |               |              0.4219  |
|      17  |      1  |      1.2461  |     0.8086  |   0.7670  |               |              0.8381  |
|      17  |      2  |      1.1963  |     0.8408  |   0.7898  |               |              1.2582  |
|      17  |      3  |      1.1885  |     0.8428  |   0.7786  |               |              1.6399  |
|      17  |      4  |      1.1299  |     0.8779  |   0.8404  |               |              2.0269  |
|      17  |      5  |      1.0713  |     0.9072  |   0.8718  |               |              2.4094  |
|      17  |      6  |      1.0527  |     0.9316  |   0.8891  |               |              2.7934  |
|      17  |      7  |      1.0264  |     0.9268  |   0.8974  |               |              3.1781  |
|      17  |      8  |      0.9731  |     0.9600  |   0.9222  |               |              3.5621  |
|      17  |      9  |      0.9424  |     0.9756  |   0.9319  |               |              3.9154  |
|      17  |   eval  |      0.9424  |     0.9756  |   0.9319  |       0.9391  |              4.0297  |
------------------------------------------------------------------------------------------------------
|      18  |      0  |      1.4268  |     0.7207  |   0.6774  |               |              0.5065  |
|      18  |      1  |      1.2471  |     0.8154  |   0.6701  |               |              0.9233  |
|      18  |      2  |      1.1992  |     0.8223  |   0.8270  |               |              1.3434  |
|      18  |      3  |      1.1670  |     0.8594  |   0.8177  |               |              1.7261  |
|      18  |      4  |      1.1299  |     0.8721  |   0.8689  |               |              2.1128  |
|      18  |      5  |      1.1025  |     0.8857  |   0.7588  |               |              2.4946  |
|      18  |      6  |      1.0547  |     0.9121  |   0.8833  |               |              2.8793  |
|      18  |      7  |      1.0156  |     0.9434  |   0.8985  |               |              3.2638  |
|      18  |      8  |      0.9697  |     0.9570  |   0.9196  |               |              3.6454  |
|      18  |      9  |      0.9380  |     0.9746  |   0.9328  |               |              4.0004  |
|      18  |   eval  |      0.9380  |     0.9746  |   0.9328  |       0.9409  |              4.1143  |
------------------------------------------------------------------------------------------------------
|      19  |      0  |      1.4219  |     0.7100  |   0.6051  |               |              0.4212  |
|      19  |      1  |      1.2578  |     0.8154  |   0.7261  |               |              0.8381  |
|      19  |      2  |      1.2041  |     0.8379  |   0.6713  |               |              1.2578  |
|      19  |      3  |      1.1592  |     0.8525  |   0.8233  |               |              1.6392  |
|      19  |      4  |      1.1299  |     0.8779  |   0.8703  |               |              2.0266  |
|      19  |      5  |      1.1133  |     0.8809  |   0.8446  |               |              2.4101  |
|      19  |      6  |      1.0576  |     0.9082  |   0.8833  |               |              2.7955  |
|      19  |      7  |      1.0176  |     0.9424  |   0.9082  |               |              3.1786  |
|      19  |      8  |      0.9731  |     0.9551  |   0.9210  |               |              3.5629  |
|      19  |      9  |      0.9541  |     0.9648  |   0.9323  |               |              3.9168  |
|      19  |   eval  |      0.9541  |     0.9648  |   0.9323  |       0.9396  |              4.0307  |
------------------------------------------------------------------------------------------------------
|      20  |      0  |      1.4658  |     0.6953  |   0.6139  |               |              0.4224  |
|      20  |      1  |      1.2412  |     0.8242  |   0.7002  |               |              0.8403  |
|      20  |      2  |      1.1846  |     0.8477  |   0.8022  |               |              1.2577  |
|      20  |      3  |      1.1504  |     0.8506  |   0.7988  |               |              1.6407  |
|      20  |      4  |      1.1201  |     0.8682  |   0.8120  |               |              2.0249  |
|      20  |      5  |      1.1045  |     0.8799  |   0.8365  |               |              2.4083  |
|      20  |      6  |      1.0420  |     0.9219  |   0.8943  |               |              2.7929  |
|      20  |      7  |      1.0322  |     0.9316  |   0.9012  |               |              3.1767  |
|      20  |      8  |      0.9771  |     0.9531  |   0.9245  |               |              3.5611  |
|      20  |      9  |      0.9419  |     0.9756  |   0.9328  |               |              3.9135  |
|      20  |   eval  |      0.9419  |     0.9756  |   0.9328  |       0.9406  |              4.0271  |
------------------------------------------------------------------------------------------------------
|      21  |      0  |      1.4092  |     0.7158  |   0.6283  |               |              0.5119  |
|      21  |      1  |      1.2627  |     0.8135  |   0.7584  |               |              0.9293  |
|      21  |      2  |      1.1865  |     0.8506  |   0.7374  |               |              1.3493  |
|      21  |      3  |      1.1484  |     0.8672  |   0.7892  |               |              1.7326  |
|      21  |      4  |      1.1074  |     0.8906  |   0.8733  |               |              2.1201  |
|      21  |      5  |      1.0957  |     0.9014  |   0.8481  |               |              2.5021  |
|      21  |      6  |      1.0312  |     0.9355  |   0.8775  |               |              2.8898  |
|      21  |      7  |      0.9961  |     0.9492  |   0.8952  |               |              3.2731  |
|      21  |      8  |      0.9624  |     0.9619  |   0.9197  |               |              3.6572  |
|      21  |      9  |      0.9507  |     0.9727  |   0.9356  |               |              4.0118  |
|      21  |   eval  |      0.9507  |     0.9727  |   0.9356  |       0.9406  |              4.1259  |
------------------------------------------------------------------------------------------------------
|      22  |      0  |      1.4141  |     0.7148  |   0.6892  |               |              0.4203  |
|      22  |      1  |      1.2695  |     0.8125  |   0.7438  |               |              0.8379  |
|      22  |      2  |      1.2051  |     0.8359  |   0.7766  |               |              1.2575  |
|      22  |      3  |      1.1924  |     0.8379  |   0.7774  |               |              1.6402  |
|      22  |      4  |      1.1357  |     0.8799  |   0.8611  |               |              2.0274  |
|      22  |      5  |      1.1035  |     0.8867  |   0.8619  |               |              2.4091  |
|      22  |      6  |      1.0205  |     0.9365  |   0.8943  |               |              2.7953  |
|      22  |      7  |      1.0273  |     0.9316  |   0.9043  |               |              3.1796  |
|      22  |      8  |      0.9585  |     0.9688  |   0.9285  |               |              3.5632  |
|      22  |      9  |      0.9326  |     0.9844  |   0.9342  |               |              3.9174  |
|      22  |   eval  |      0.9326  |     0.9844  |   0.9342  |       0.9390  |              4.0314  |
------------------------------------------------------------------------------------------------------
|      23  |      0  |      1.4043  |     0.7207  |   0.6871  |               |              0.5065  |
|      23  |      1  |      1.3066  |     0.7656  |   0.7568  |               |              0.9222  |
|      23  |      2  |      1.1836  |     0.8545  |   0.7919  |               |              1.3424  |
|      23  |      3  |      1.1406  |     0.8740  |   0.7793  |               |              1.7260  |
|      23  |      4  |      1.1523  |     0.8486  |   0.8415  |               |              2.1113  |
|      23  |      5  |      1.0869  |     0.8975  |   0.8627  |               |              2.4955  |
|      23  |      6  |      1.0459  |     0.9131  |   0.8885  |               |              2.8805  |
|      23  |      7  |      1.0205  |     0.9316  |   0.9043  |               |              3.2656  |
|      23  |      8  |      0.9746  |     0.9590  |   0.9225  |               |              3.6478  |
|      23  |      9  |      0.9434  |     0.9766  |   0.9309  |               |              4.0026  |
|      23  |   eval  |      0.9434  |     0.9766  |   0.9309  |       0.9400  |              4.1170  |
------------------------------------------------------------------------------------------------------
|      24  |      0  |      1.4121  |     0.6982  |   0.7062  |               |              0.5060  |
|      24  |      1  |      1.2988  |     0.7998  |   0.6558  |               |              0.9221  |
|      24  |      2  |      1.2295  |     0.8213  |   0.8098  |               |              1.3422  |
|      24  |      3  |      1.1680  |     0.8428  |   0.7697  |               |              1.7261  |
|      24  |      4  |      1.0986  |     0.8838  |   0.8523  |               |              2.1119  |
|      24  |      5  |      1.0742  |     0.9170  |   0.8526  |               |              2.4953  |
|      24  |      6  |      1.0537  |     0.9131  |   0.8761  |               |              2.8791  |
|      24  |      7  |      1.0059  |     0.9453  |   0.8922  |               |              3.2642  |
|      24  |      8  |      0.9604  |     0.9707  |   0.9224  |               |              3.6465  |
|      24  |      9  |      0.9453  |     0.9756  |   0.9334  |               |              3.9994  |
|      24  |   eval  |      0.9453  |     0.9756  |   0.9334  |       0.9412  |              4.1139  |
------------------------------------------------------------------------------------------------------
Mean: 0.9395    Std: 0.0011
/workspace/ese-3060-project/logs/1964da25-15bc-47c0-8dc3-25edf35e069c/log.pt
